subclass,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
165 PAG-MRN Pou3f1 Glut,0.0017873100983020554,0.0,0.0,0.0,0.0,0.0,0.9839142091152815,0.0,0.0,0.006255585344057194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008936550491510277,0.0071492403932082215,0.0,0.0,0.0,0.0,0.0,0.0
166 MRN Pou3f1 C1ql4 Glut,0.0,0.007920792079207921,0.0,0.0,0.007920792079207921,0.0,0.906930693069307,0.0,0.0,0.0,0.0,0.0,0.06336633663366337,0.0,0.0,0.0,0.0,0.0,0.011881188118811881,0.0,0.0,0.0,0.0019801980198019802,0.0,0.0
167 PRC-PAG Tcf7l2 Irx2 Glut,0.001303780964797914,0.0,0.0,0.000651890482398957,0.02998696219035202,0.0,0.7953063885267275,0.0,0.0,0.0,0.0,0.0,0.1316818774445893,0.0045632333767926985,0.0,0.0,0.009126466753585397,0.0,0.018904823989569754,0.0,0.0,0.0,0.00847457627118644,0.0,0.0
168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,0.0,0.0006212466349140609,0.0,0.0020708221163802027,0.10271277697245806,0.0,0.3951128598053427,0.0002070822116380203,0.0,0.0,0.002692068751294264,0.0,0.4205839718368192,0.004762890867674467,0.0,0.0,0.008283288465520811,0.0,0.0275419341478567,0.0,0.005384137502588528,0.009111617312072893,0.02091530337544005,0.0,0.0
169 PAG-SC Pou4f1 Zic1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0024293956878226543,0.0003036744609778318,0.0,0.0,0.0003036744609778318,0.0,0.02399028241724871,0.0,0.0,0.0,0.0,0.0,0.0
170 PAG-MRN Tfap2b Glut,0.0007633587786259542,0.0183206106870229,0.0,0.0007633587786259542,0.0015267175572519084,0.0,0.9580152671755725,0.0,0.0,0.003816793893129771,0.0,0.0,0.0015267175572519084,0.0,0.0030534351145038168,0.0,0.0007633587786259542,0.0,0.00916030534351145,0.0,0.0,0.0022900763358778627,0.0,0.0,0.0
171 PAG Pou4f1 Bnc2 Glut,0.0,0.001941747572815534,0.0,0.0,0.000970873786407767,0.0,0.9922330097087378,0.0,0.0,0.000970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912621359223301,0.0,0.0,0.0,0.0,0.0,0.000970873786407767
172 PAG Pou4f1 Ebf2 Glut,0.001002004008016032,0.0,0.0,0.0,0.000501002004008016,0.0,0.996993987975952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001503006012024048,0.0,0.0,0.0,0.0,0.0,0.0
173 PAG Pou4f2 Glut,0.0,0.0010668563300142249,0.0,0.00035561877667140827,0.0,0.0,0.9793741109530584,0.0,0.0,0.0,0.0,0.0,0.0010668563300142249,0.0,0.0,0.0,0.0,0.0,0.01813655761024182,0.0,0.0,0.0,0.0,0.0,0.0
174 PAG Pou4f2 Mesi2 Glut,0.0020147750167897917,0.0,0.0,0.0,0.0,0.0,0.9872397582269979,0.0,0.0,0.0,0.0,0.0,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.009402283411685695,0.0,0.0,0.0,0.0,0.0,0.000671591672263264
175 SC Bnc2 Glut,0.0,0.0,0.0,0.00686641697877653,0.0,0.003745318352059925,0.9744069912609239,0.0,0.0,0.0,0.0,0.0,0.0006242197253433209,0.0,0.0,0.0,0.0024968789013732834,0.0,0.0006242197253433209,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
176 SCig Foxb1 Glut,0.00025006251562890725,0.0,0.0,0.006751687921980495,0.0,0.0,0.972993248312078,0.0,0.0,0.0,0.0,0.0,0.0005001250312578145,0.0,0.0,0.0,0.006001500375093774,0.0,0.011752938234558639,0.0,0.0005001250312578145,0.0,0.0,0.0,0.001250312578144536
177 SCig-an-PPT Foxb1 Glut,0.0,0.0,0.0,0.004044489383215369,0.0020222446916076846,0.0,0.9726996966632963,0.0,0.0,0.0,0.0,0.0,0.005561172901921132,0.0,0.0,0.0,0.003538928210313448,0.0,0.010616784630940344,0.0,0.0015166835187057635,0.0,0.0,0.0,0.0
178 SCig Foxb1 Otx2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011811023622047244,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0
179 SCdg-PAG Tfap2b Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.9814410480349345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018558951965065504,0.0,0.0,0.0,0.0,0.0,0.0
180 SCiw Pitx2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.9980372914622179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009813542688910696,0.0,0.0004906771344455348,0.0,0.0004906771344455348,0.0,0.0
181 IC Tfap2d Maf Glut,0.00025660764690787786,0.07403130613292276,0.0,9.622786759045419e-05,6.415191172696946e-05,0.0,0.9057608416730819,0.0,0.0,3.207595586348473e-05,0.0,0.0,0.00016037977931742365,0.0,0.0,0.0,0.000481139337952271,0.0,0.006992558378239672,0.0,0.0,0.0,0.0,0.0,0.01212471131639723
182 CUN-PPN Evx2 Meis2 Glut,0.001984914648670107,0.0111155220325526,0.0,0.0,0.0,0.0,0.758634378721715,0.0,0.0,0.16593886462882096,0.0,0.0,0.0,0.0,0.0003969829297340214,0.0,0.0011909487892020642,0.0111155220325526,0.04843191742755062,0.0007939658594680428,0.0,0.0,0.0,0.0,0.0003969829297340214
183 PBG Mtnr1a Glut-Chol,0.0,0.0,0.0,0.0,0.0,0.0,0.8122866894197952,0.0,0.0,0.020477815699658702,0.0,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.0,0.15699658703071673,0.0,0.0,0.0,0.0,0.0,0.0
184 PAG Tcf24 Glut,0.0,0.0,0.0,0.0,0.25,0.0,0.5535714285714286,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
185 SCig Tfap2b Chrnb3 Glut,0.0,0.0,0.0,0.003051881993896236,0.0,0.0,0.9857578840284842,0.0,0.0,0.00508646998982706,0.0,0.0,0.0,0.0,0.0,0.0,0.006103763987792472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186 SCop Pou4f2 Neurod2 Glut,0.0,0.0,0.0,0.0026455026455026454,0.0,0.0,0.9867724867724867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0026455026455026454
187 SCsg Pde5a Glut,0.0,0.0,0.0,0.027257240204429302,0.0,0.06445201590005678,0.7904599659284497,0.0,0.0,0.0,0.0,0.0,0.0005678591709256105,0.0,0.0,0.0,0.009937535491198184,0.0,0.0017035775127768314,0.0,0.0008517887563884157,0.0,0.0,0.0,0.10477001703577513
188 SCop Sln Glut,0.0,0.0,0.0,0.006299212598425197,0.0,0.0,0.9929133858267717,0.0,0.0,0.0007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189 PAG Ucn Glut,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.9736842105263158,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190 ND-INC Foxd2 Glut,0.0,0.0,0.0,0.0,0.06596306068601583,0.0,0.8469656992084432,0.0,0.0,0.002638522427440633,0.0,0.0,0.052770448548812667,0.0,0.0,0.0,0.0,0.0,0.002638522427440633,0.0,0.0,0.0,0.029023746701846966,0.0,0.0
191 PAG-MRN Rln3 Gaba,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0
192 PPN-CUN-PCG Otp En1 Gaba,0.0,0.009845288326300985,0.0,0.0,0.0,0.0,0.5956399437412095,0.0,0.0,0.2819971870604782,0.0,0.0,0.0,0.0,0.0007032348804500703,0.0,0.0035161744022503515,0.010548523206751054,0.07946554149085795,0.01828410689170183,0.0,0.0,0.0,0.0,0.0
193 MRN-PPN-CUN Pax8 Gaba,0.0043859649122807015,0.006578947368421052,0.0,0.0,0.0,0.0,0.7543859649122807,0.0,0.0,0.12938596491228072,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.05701754385964912,0.02631578947368421,0.019736842105263157,0.0,0.0,0.0,0.0,0.0
194 MRN-VTN-PPN Pax5 Cdh23 Gaba,0.00631578947368421,0.003157894736842105,0.0,0.0,0.0,0.0,0.8073684210526316,0.0,0.0,0.09789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04736842105263158,0.01368421052631579,0.022105263157894735,0.0,0.0,0.002105263157894737,0.0,0.0
195 SNr-VTA Pax5 Npas1 Gaba,0.0,0.0011534025374855825,0.0,0.0005767012687427913,0.02191464821222607,0.0,0.7704728950403691,0.0005767012687427913,0.0011534025374855825,0.06228373702422145,0.00922722029988466,0.004036908881199538,0.0,0.0,0.0,0.0,0.012687427912341407,0.025951557093425604,0.025374855824682813,0.006343713956170703,0.0,0.05363321799307959,0.004036908881199538,0.0,0.0005767012687427913
196 PAG-PPN Pax5 Sox21 Gaba,0.00944206008583691,0.0017167381974248926,0.0,0.0,0.0,0.0,0.9433476394849786,0.0,0.0,0.01201716738197425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00944206008583691,0.01201716738197425,0.006008583690987125,0.0,0.002575107296137339,0.0034334763948497852,0.0,0.0
197 SNr Six3 Gaba,0.0,0.015610365282547611,0.0,0.010615048392132375,0.10177958164221043,0.0009366219169528567,0.5760224789260069,0.033093974399000935,0.004058694973462379,0.04370902279113331,0.09896971589135185,0.006556353418669997,0.013424914142990947,0.0,0.0,0.0,0.004058694973462379,0.006868560724320949,0.008741804558226662,0.0015610365282547611,0.006868560724320949,0.062129253824539495,0.004058694973462379,0.0,0.0009366219169528567
198 IC Six3 En2 Gaba,0.0,0.06968884745367673,0.0,0.00034960960261041835,0.0005826826710173639,0.0,0.8790350774967952,0.0,0.0,0.0037291690945111295,0.0,0.0,0.0011653653420347278,0.0,0.0,0.0,0.00291341335508682,0.0,0.034261741055821,0.0,0.0004661461368138912,0.0,0.0,0.0,0.007807947791632677
199 PAG-MRN-RN Foxa2 Gaba,0.0,0.0,0.0,0.0,0.022549869904596703,0.0,0.9210754553339116,0.0,0.0,0.005203816131830009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004336513443191674,0.019080659150043366,0.023417172593235037,0.0,0.0,0.004336513443191674,0.0,0.0
200 PAG-ND-PCG Onecut1 Gaba,0.0007407407407407407,0.008148148148148147,0.0,0.0,0.0014814814814814814,0.0,0.3451851851851852,0.03259259259259259,0.0,0.5807407407407408,0.0,0.0,0.0007407407407407407,0.0,0.0,0.0,0.011111111111111112,0.002962962962962963,0.011851851851851851,0.002962962962962963,0.0,0.0007407407407407407,0.0007407407407407407,0.0,0.0
201 PAG-RN Nkx2-2 Otx1 Gaba,0.0014917951268025858,0.002486325211337643,0.0,0.0,0.001989060169070114,0.0,0.9646941819990055,0.0004972650422675286,0.0,0.012431626056688214,0.0,0.0,0.0,0.0,0.0,0.0,0.0014917951268025858,0.0014917951268025858,0.0069617105917454,0.0029835902536051715,0.0,0.0,0.0029835902536051715,0.0,0.0004972650422675286
202 PRT Tcf7l2 Gaba,0.0,0.0,0.0,0.00385642242657965,0.01809552061702759,0.0,0.9151587066152477,0.0,0.0,0.0026698309107089885,0.0,0.0,0.027588252743992882,0.006822901216256304,0.0,0.0,0.015129041827350934,0.0,0.008899436369029961,0.0,0.0,0.0002966478789676654,0.0014832393948383269,0.0,0.0
203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,0.0,0.0,0.0,0.013921113689095127,0.2245939675174014,0.0,0.22505800464037123,0.0,0.0,0.0,0.0004640371229698376,0.0,0.3582366589327146,0.0,0.0,0.0,0.023665893271461718,0.0,0.013921113689095127,0.0,0.08677494199535962,0.032946635730858466,0.020417633410672854,0.0,0.0
204 SC Otx2 Gcnt4 Gaba,0.0,0.0,0.0,0.013227513227513227,0.0,0.026455026455026454,0.8915343915343915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021164021164021163,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.03968253968253968
205 SC-PAG Lef1 Emx2 Gaba,0.0,0.0,0.0,0.0009047726758651889,0.0,0.00045238633793259444,0.9877855688758199,0.0,0.0,0.00022619316896629722,0.0,0.0,0.0,0.0,0.0,0.0,0.0009047726758651889,0.0,0.007011988237955214,0.0,0.0,0.0,0.0,0.0,0.0027143180275955667
206 SCm-PAG Cdh23 Gaba,0.0,0.0005060728744939271,0.0,0.0,0.0005060728744939271,0.0,0.9671052631578947,0.0,0.0,0.005566801619433198,0.0,0.0,0.0005060728744939271,0.0,0.0,0.0,0.0005060728744939271,0.0,0.02479757085020243,0.0,0.0,0.0,0.0,0.0,0.0005060728744939271
207 SCs Dmbx1 Gaba,0.0,0.0008232146532208273,0.0,0.007408931878987446,0.0018522329697468615,0.015846882074500926,0.9240584482403786,0.0,0.0,0.00391026960279893,0.0,0.0,0.0,0.0,0.0,0.0,0.006174109899156205,0.0,0.003704465939493723,0.0,0.0,0.0,0.0,0.0,0.0362214447417164
208 SC Lef1 Otx2 Gaba,0.0,0.0,0.0,0.014973262032085561,0.0,0.03689839572192513,0.879144385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.06096256684491978
209 SCs Pax7 Nfia Gaba,0.0006016847172081829,0.0,0.0,0.012033694344163659,0.0,0.0018050541516245488,0.97352587244284,0.0,0.0,0.0,0.0,0.0,0.00030084235860409147,0.0,0.0,0.0,0.00210589651022864,0.0,0.002707581227436823,0.0,0.00030084235860409147,0.0,0.0,0.0,0.006618531889290012
210 PRT Mecom Gaba,0.0,0.0,0.0,0.003215434083601286,0.0,0.0,0.8954983922829582,0.0,0.0,0.0,0.0,0.0,0.001607717041800643,0.017684887459807074,0.0,0.0,0.04823151125401929,0.0,0.03054662379421222,0.0,0.001607717041800643,0.0,0.001607717041800643,0.0,0.0
211 SC Tnnt1 Gli3 Gaba,0.0,0.0,0.0,0.012269938650306749,0.0,0.013803680981595092,0.9432515337423313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015337423312883436,0.0,0.0023006134969325155,0.0,0.0,0.0,0.0,0.0,0.026840490797546013
212 SCs Lef1 Gli3 Gaba,0.0,0.0,0.0,0.00466804979253112,0.0,0.0015560165975103733,0.9839211618257261,0.0,0.0,0.0005186721991701245,0.0,0.0,0.0,0.0,0.0,0.0,0.0025933609958506223,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0025933609958506223
213 SCsg Gabrr2 Gaba,0.0,0.0027200791295746785,0.0,0.02744807121661721,0.002472799208704253,0.05489614243323442,0.7215628090999011,0.0,0.0,0.0009891196834817012,0.0002472799208704253,0.0,0.05588526211671612,0.0,0.0,0.0,0.021760633036597428,0.0,0.0042037586547972305,0.0002472799208704253,0.004698318496538081,0.003214638971315529,0.0004945598417408506,0.0,0.09915924826904056
214 IPN Otp Crisp1 Gaba,0.0,0.0,0.0,0.0,0.03152364273204904,0.0,0.7705779334500875,0.0,0.0,0.17688266199649738,0.0,0.0,0.0,0.0,0.0,0.0,0.01926444833625219,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0
215 SNc-VTA-RAmb Foxa1 Dopa,0.001226993865030675,0.0,0.0,0.0,0.05300613496932515,0.0,0.8650306748466258,0.0,0.0,0.0049079754601227,0.0,0.0,0.0022085889570552146,0.000736196319018405,0.0,0.0,0.0,0.00245398773006135,0.02355828220858896,0.025521472392638037,0.0,0.006380368098159509,0.014969325153374234,0.0,0.0
216 MB-MY Tph2 Glut-Sero,0.015328223925358214,0.0,0.0,0.0,0.0,0.0,0.4051982672442519,0.14661779406864378,0.0,0.34388537154281906,0.0,0.0,0.0,0.0,0.0006664445184938354,0.0,0.0006664445184938354,0.021992669110296566,0.045318227257580806,0.008330556481172943,0.0,0.007330889703432189,0.0006664445184938354,0.0,0.003998667110963012
217 PB Lmx1a Glut,0.0,0.1379971250598946,0.0,0.0,0.0,0.0,0.007666506947771922,0.009583133684714902,0.0,0.6962146621945376,0.0,0.0,0.0,0.0,0.0009583133684714902,0.0,0.0014374700527072352,0.1456636320076665,0.0004791566842357451,0.0,0.0,0.0,0.0,0.0,0.0
218 PSV Lmx1a Trpv6 Glut,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.005649717514124294,0.15254237288135594,0.0,0.8022598870056498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022598870056497175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219 PB-SUT Tlx3 Lhx2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220 PB Pax5 Glut,0.0019083969465648854,0.07251908396946564,0.0,0.0,0.0,0.0,0.13740458015267176,0.0019083969465648854,0.0,0.7194656488549618,0.0,0.0,0.0019083969465648854,0.0,0.0,0.0,0.009541984732824428,0.04961832061068702,0.0057251908396946565,0.0,0.0,0.0,0.0,0.0,0.0
221 LDT-PCG Vsx2 Lhx4 Glut,0.0022371364653243847,0.0,0.0,0.0,0.0005592841163310962,0.0,0.38031319910514544,0.04586129753914989,0.0,0.5425055928411633,0.0,0.0005592841163310962,0.0,0.0,0.0011185682326621924,0.0,0.0011185682326621924,0.010626398210290829,0.0022371364653243847,0.012863534675615212,0.0,0.0,0.0,0.0,0.0
222 PB Evx2 Glut,0.0,0.11475409836065574,0.0,0.0,0.00234192037470726,0.0,0.18032786885245902,0.002810304449648712,0.0,0.5882903981264637,0.000468384074941452,0.0,0.000468384074941452,0.0,0.000468384074941452,0.0,0.010070257611241218,0.06323185011709602,0.028805620608899296,0.00585480093676815,0.0,0.0,0.000468384074941452,0.0,0.001639344262295082
223 B-PB Nr4a2 Glut,0.0,0.04966887417218543,0.0,0.0,0.0,0.0,0.013245033112582781,0.016556291390728478,0.0,0.8708609271523179,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.016556291390728478,0.019867549668874173,0.0033112582781456954,0.0,0.0,0.0,0.0,0.0033112582781456954
224 PCG-PRNr Vsx2 Nkx6-1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.1622746185852982,0.12552011095700416,0.0,0.6823855755894591,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.004160887656033287,0.0013869625520110957,0.013176144244105409,0.0,0.0006934812760055479,0.0006934812760055479,0.0,0.0
225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.0842911877394636,0.0,0.8716475095785441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03639846743295019,0.005747126436781609,0.0,0.0,0.0,0.0,0.0
226 PRNc-PARN Tlx1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4092219020172911,0.0,0.5648414985590778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881844380403458,0.020172910662824207,0.002881844380403458,0.0,0.0,0.0,0.0,0.0
227 PB-PSV Phox2b Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.016260162601626018,0.008130081300813009,0.0,0.0,0.0,0.0,0.0
228 PSV Pvalb Lhx2 Glut,0.0,0.011579206701157922,0.0,0.0,0.0004927322000492732,0.0,0.004680955900468096,0.10840108401084012,0.0,0.7578221236757822,0.0,0.0,0.0002463661000246366,0.0,0.0,0.0,0.0,0.03399852180339985,0.08130081300813008,0.0014781966001478197,0.0,0.0,0.0,0.0,0.0
229 PB-NTS Phox2b Ebf3 Lmx1b Glut,0.0,0.0012953367875647669,0.0,0.0,0.0,0.0,0.0012953367875647669,0.25777202072538863,0.0,0.694300518134715,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.03367875647668394,0.006476683937823834,0.0,0.0,0.0,0.0,0.0,0.0
230 PRNr Otp Nfib Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.12099644128113879,0.0,0.8647686832740213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010676156583629894,0.0,0.0,0.0,0.0,0.0,0.0
231 IPN-LDT Vsx2 Nkx6-1 Glut,0.0,0.0,0.0,0.0,0.03655352480417755,0.0,0.9060052219321149,0.0,0.0,0.02349869451697128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.028720626631853787,0.0,0.0
232 LDT Vsx2 Nkx6-1 Nfib Glut,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.9704641350210971,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016877637130801686,0.0,0.0,0.0,0.0,0.0,0.0
233 NLL-SOC Spp1 Glut,0.0,0.06706408345752608,0.0,0.0,0.0022354694485842027,0.0,0.022354694485842028,0.10357675111773472,0.0,0.6646795827123696,0.0014903129657228018,0.0,0.0,0.0,0.0014903129657228018,0.0,0.014903129657228018,0.045454545454545456,0.06408345752608048,0.0067064083457526085,0.0,0.0,0.0,0.0,0.005961251862891207
234 MEV Ppp1r1c Glut,0.0,0.08609271523178808,0.0,0.0,0.0,0.0,0.31788079470198677,0.0728476821192053,0.0,0.4370860927152318,0.0,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.0,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235 PG-TRN-LRN Fat2 Glut,0.0,0.011331237663571898,0.0,0.0,0.0,0.0,0.0,0.12449740478105124,0.0,0.6441260326047226,0.0,0.0,0.0,0.0,0.004240076028949485,0.009722932962935887,0.02127348490386724,0.029095694129687842,0.026610132319614007,0.0013158856641567367,0.0,0.008699466335258425,0.0,0.0,0.11908765260618466
236 IRN Vip Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237 PRP-NI-PRNc-GRN Otp Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0010869565217391304,0.275,0.0,0.6869565217391305,0.0,0.0,0.0,0.0,0.005434782608695652,0.004347826086956522,0.0,0.0010869565217391304,0.015217391304347827,0.004347826086956522,0.0,0.0010869565217391304,0.0,0.0,0.005434782608695652
238 NTS Phox2b Glut,0.0,0.014959202175883953,0.0,0.0,0.0,0.0,0.00045330915684496827,0.9501359927470535,0.0,0.011786038077969175,0.0,0.0,0.0,0.0,0.00045330915684496827,0.0,0.017225747960108794,0.001813236627379873,0.0027198549410698096,0.00045330915684496827,0.0,0.0,0.0,0.0,0.0
239 MARN-GRN Pyy Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516129032258065,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
240 MDRNv Lhx4 Qrfprl Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241 NTS Mbnl3 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242 PGRNd Dmbx1 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.1391304347826087,0.0,0.0,0.0,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
243 PGRN-PARN-MDRN Hoxb5 Glut,0.0,0.001795142555438226,0.0,0.0,0.017740232312566,0.0,0.21678986272439282,0.47022175290390705,0.0,0.2594508975712777,0.003590285110876452,0.00021119324181626187,0.002006335797254488,0.0,0.0023231256599788807,0.0009503695881731784,0.00031678986272439284,0.004223864836325237,0.012988384371700105,0.005807814149947202,0.00010559662090813094,0.0008447729672650475,0.00042238648363252375,0.0,0.00021119324181626187
244 MV-SPIV Slc6a2 Glut,0.0,0.07924528301886792,0.0,0.0,0.0,0.0,0.0,0.7849056603773585,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.05660377358490566,0.03773584905660377,0.007547169811320755,0.0037735849056603774,0.0037735849056603774,0.018867924528301886,0.0,0.0037735849056603774,0.0,0.0,0.0
245 SPVI-SPVC Tlx3 Ebf3 Glut,0.0,0.10428931875525652,0.0,0.0,0.0,0.0,0.00336417157275021,0.7720773759461732,0.0,0.010092514718250631,0.0,0.0,0.0,0.0,0.002523128679562658,0.0,0.008410428931875526,0.002523128679562658,0.03280067283431455,0.0008410428931875525,0.0,0.0,0.0,0.0,0.06307821698906645
246 CU-ECU-SPVI Foxb1 Glut,0.0,0.02851828890266584,0.0,0.0,0.0043397396156230625,0.0,0.040297582145071294,0.6999380037197768,0.0,0.06447613143211407,0.0,0.0,0.0,0.0,0.012399256044637322,0.008059516429014259,0.013639181649101054,0.01425914445133292,0.07439553626782393,0.0018598884066955983,0.0,0.0006199628022318661,0.0,0.0,0.037197768133911964
247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.7898193760262726,0.0,0.1477832512315271,0.0,0.0,0.0,0.0,0.022988505747126436,0.014778325123152709,0.0,0.0049261083743842365,0.014778325123152709,0.0,0.0,0.0,0.0,0.0,0.0
248 MV-SPIV Zic4 Neurod2 Glut,0.0,0.026016260162601626,0.0,0.0,0.0,0.0,0.0008130081300813008,0.7414634146341463,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.13089430894308943,0.06016260162601626,0.0008130081300813008,0.027642276422764227,0.00894308943089431,0.0,0.0,0.0,0.0,0.0,0.0024390243902439024
249 NTS Aldh1a2 Glut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250 CBN Neurod2 Pvalb Glut,0.0,0.4632438739789965,0.0,0.0,0.003500583430571762,0.0,0.041423570595099185,0.1277712952158693,0.0,0.01866977829638273,0.0,0.0,0.0,0.0,0.015169194865810968,0.001750291715285881,0.0,0.3267211201866978,0.0011668611435239206,0.0005834305717619603,0.0,0.0,0.0,0.0,0.0
