taxonomy_level,cell_set,cell_count,percentage_of_total
cluster,0356 L5 ET CTX Glut_1,3060,0.082
cluster,0941 OT D3 Folh1 Gaba_3,3012,0.081
cluster,0315 CA3 Glut_4,2992,0.08
cluster,5272 COP NN_1,2984,0.08
cluster,0612 OB-STR-CTX Inh IMN_4,2957,0.079
cluster,0170 IT AON-TT-DP Glut_1,2945,0.079
cluster,0412 L6b/CT ENT Glut_1,2902,0.078
cluster,0548 OB-in Frmd7 Gaba_2,2862,0.077
cluster,0970 STR D2 Gaba_1,2824,0.076
cluster,0139 L2/3 IT PIR-ENTl Glut_1,2815,0.075
cluster,0160 L2/3 IT PIR-ENTl Glut_4,2783,0.074
cluster,0085 L4/5 IT CTX Glut_3,2737,0.073
cluster,5233 Astro-OLF NN_2,2726,0.073
cluster,0147 L2/3 IT PIR-ENTl Glut_2,2724,0.073
cluster,0609 OB-STR-CTX Inh IMN_3,2673,0.071
cluster,0163 L2/3 IT PIR-ENTl Glut_6,2668,0.071
cluster,4148 PSV Pvalb Lhx2 Glut_1,2643,0.071
cluster,5229 Astro-TE NN_5,2635,0.07
cluster,1010 STR-PAL Chst9 Gaba_3,2626,0.07
cluster,0464 L5 NP CTX Glut_2,2622,0.07
cluster,0973 STR D2 Gaba_2,2621,0.07
cluster,5239 Astroependymal NN_1,2607,0.07
cluster,0309 CA3 Glut_3,2598,0.069
cluster,0215 COAp Grxcr2 Glut_1,2591,0.069
cluster,0080 L4/5 IT CTX Glut_2,2549,0.068
cluster,0960 STR D1 Gaba_7,2549,0.068
cluster,5291 OEC NN_1,2538,0.068
cluster,0748 Pvalb Gaba_5,2527,0.068
cluster,5194 CBX Purkinje Gaba_1,2513,0.067
cluster,0985 STR D2 Gaba_5,2501,0.067
cluster,0084 L4/5 IT CTX Glut_3,2470,0.066
cluster,0171 IT AON-TT-DP Glut_2,2458,0.066
cluster,3470 IC Six3 En2 Gaba_1,2454,0.066
cluster,0997 STR D1 Sema5a Gaba_3,2449,0.065
cluster,0803 Sst Gaba_10,2443,0.065
cluster,0154 L2/3 IT PIR-ENTl Glut_3,2441,0.065
cluster,0074 L4/5 IT CTX Glut_1,2416,0.065
cluster,0494 OB Eomes Ms4a15 Glut_4,2407,0.064
cluster,0113 L2/3 IT CTX Glut_3,2400,0.064
cluster,0067 L4/5 IT CTX Glut_1,2385,0.064
cluster,0544 OB-in Frmd7 Gaba_2,2373,0.063
cluster,4399 PGRN-PARN-MDRN Hoxb5 Glut_7,2372,0.063
cluster,1990 TRS-BAC Sln Glut_1,2339,0.063
cluster,0503 DG Glut_1,2338,0.063
cluster,0090 L4/5 IT CTX Glut_4,2320,0.062
cluster,5191 CBX MLI Megf11 Gaba_2,2318,0.062
cluster,0145 L2/3 IT PIR-ENTl Glut_2,2297,0.061
cluster,0112 L2/3 IT CTX Glut_2,2296,0.061
cluster,2678 TH Prkcd Grin2c Glut_10,2283,0.061
cluster,0426 L6b CTX Glut_1,2264,0.061
cluster,5289 OEC NN_1,2263,0.061
cluster,0094 L4/5 IT CTX Glut_4,2245,0.06
cluster,0152 L2/3 IT PIR-ENTl Glut_3,2220,0.059
cluster,0571 OB-out Frmd7 Gaba_1,2213,0.059
cluster,4402 PGRN-PARN-MDRN Hoxb5 Glut_7,2205,0.059
cluster,1003 STR-PAL Chst9 Gaba_1,2145,0.057
cluster,0056 L5 IT CTX Glut_1,2130,0.057
cluster,0046 L6 IT CTX Glut_3,2128,0.057
cluster,4914 MY Lhx1 Gly-Gaba_5,2090,0.056
cluster,0348 L4 RSP-ACA Glut_1,2069,0.055
cluster,5178 CB PLI Gly-Gaba_1,2057,0.055
cluster,0068 L4/5 IT CTX Glut_1,2050,0.055
cluster,0533 OB-in Frmd7 Gaba_1,2048,0.055
cluster,0314 CA3 Glut_4,2041,0.055
cluster,5228 Astro-TE NN_4,2040,0.055
cluster,0569 OB-out Frmd7 Gaba_1,2037,0.054
cluster,0535 OB-in Frmd7 Gaba_1,2025,0.054
cluster,0836 STR Prox1 Lhx6 Gaba_2,2024,0.054
cluster,0991 STR D1 Sema5a Gaba_1,2024,0.054
cluster,0037 L6 IT CTX Glut_1,2017,0.054
cluster,0047 L6 IT CTX Glut_3,2008,0.054
cluster,0045 L6 IT CTX Glut_3,1992,0.053
cluster,0572 OB-out Frmd7 Gaba_1,1989,0.053
cluster,0792 Sst Gaba_7,1962,0.052
cluster,0001 CLA-EPd-CTX Car3 Glut_1,1950,0.052
cluster,0183 IT AON-TT-DP Glut_5,1938,0.052
cluster,2650 TH Prkcd Grin2c Glut_2,1922,0.051
cluster,0359 L5 ET CTX Glut_2,1895,0.051
cluster,0741 Pvalb Gaba_3,1889,0.051
cluster,0422 L6b/CT ENT Glut_4,1882,0.05
cluster,0410 L6b/CT ENT Glut_1,1878,0.05
cluster,4557 IO Fgl2 Glut_1,1868,0.05
cluster,0381 L5 ET CTX Glut_6,1858,0.05
cluster,1009 STR-PAL Chst9 Gaba_3,1846,0.049
cluster,1000 STR D1 Sema5a Gaba_4,1845,0.049
cluster,5280 NFOL NN_2,1831,0.049
cluster,0780 Sst Gaba_4,1818,0.049
cluster,3282 IC Tfap2d Maf Glut_1,1817,0.049
cluster,0098 L4/5 IT CTX Glut_5,1817,0.049
cluster,5281 NFOL NN_2,1803,0.048
cluster,4663 PRNc Otp Gly-Gaba_5,1784,0.048
cluster,5279 NFOL NN_2,1783,0.048
cluster,0733 Pvalb chandelier Gaba_1,1772,0.047
cluster,0537 OB-in Frmd7 Gaba_1,1749,0.047
cluster,0497 HPF CR Glut_1,1747,0.047
cluster,0052 L6 IT CTX Glut_4,1733,0.046
cluster,0012 IT EP-CLA Glut_1,1722,0.046
cluster,0345 L2/3 IT RSP Glut_2,1720,0.046
cluster,0474 L5 NP CTX Glut_4,1719,0.046
cluster,0440 L6 CT CTX Glut_1,1714,0.046
cluster,5314 BAM NN_1,1703,0.046
cluster,0506 DG Glut_2,1699,0.045
cluster,0542 OB-in Frmd7 Gaba_2,1699,0.045
cluster,5302 VLMC NN_3,1696,0.045
cluster,5198 CB Granule Glut_1,1683,0.045
cluster,0087 L4/5 IT CTX Glut_3,1682,0.045
cluster,0543 OB-in Frmd7 Gaba_2,1679,0.045
cluster,0519 OB Meis2 Thsd7b Gaba_1,1676,0.045
cluster,0645 Vip Gaba_6,1675,0.045
cluster,0983 STR D2 Gaba_5,1669,0.045
cluster,0217 COAp Grxcr2 Glut_2,1658,0.044
cluster,0077 L4/5 IT CTX Glut_2,1658,0.044
cluster,0556 OB-in Frmd7 Gaba_4,1652,0.044
cluster,3286 IC Tfap2d Maf Glut_1,1650,0.044
cluster,0708 Lamp5 Gaba_1,1642,0.044
cluster,2663 TH Prkcd Grin2c Glut_6,1636,0.044
cluster,0795 Sst Gaba_8,1631,0.044
cluster,4198 PG-TRN-LRN Fat2 Glut_1,1630,0.044
cluster,2683 TH Prkcd Grin2c Glut_13,1613,0.043
cluster,0078 L4/5 IT CTX Glut_2,1610,0.043
cluster,0158 L2/3 IT PIR-ENTl Glut_4,1604,0.043
cluster,0466 L5 NP CTX Glut_2,1574,0.042
cluster,0465 L5 NP CTX Glut_2,1572,0.042
cluster,0114 L2/3 IT CTX Glut_3,1564,0.042
cluster,0339 L2/3 IT PPP Glut_3,1555,0.042
cluster,0366 L5 ET CTX Glut_3,1550,0.041
cluster,0111 L2/3 IT CTX Glut_2,1543,0.041
cluster,0751 Pvalb Gaba_6,1541,0.041
cluster,0470 L5 NP CTX Glut_3,1525,0.041
cluster,0101 L4/5 IT CTX Glut_6,1523,0.041
cluster,5237 Astroependymal NN_1,1513,0.04
cluster,5230 Astro-TE NN_5,1504,0.04
cluster,0165 L2/3 IT PIR-ENTl Glut_7,1496,0.04
cluster,0541 OB-in Frmd7 Gaba_1,1492,0.04
cluster,0191 L2 IT ENT-po Glut_4,1491,0.04
cluster,0747 Pvalb Gaba_4,1487,0.04
cluster,0104 L2/3 IT CTX Glut_1,1482,0.04
cluster,0452 L6 CT CTX Glut_5,1479,0.04
cluster,0469 L5 NP CTX Glut_3,1477,0.039
cluster,0030 L5/6 IT TPE-ENT Glut_4,1476,0.039
cluster,0086 L4/5 IT CTX Glut_3,1475,0.039
cluster,0187 L2 IT ENT-po Glut_1,1464,0.039
cluster,0458 CT SUB Glut_1,1463,0.039
cluster,0286 CA1-ProS Glut_4,1457,0.039
cluster,0454 L6 CT CTX Glut_5,1456,0.039
cluster,2006 MEA-COA-BMA Ccdc42 Glut_3,1431,0.038
cluster,0219 COAp Grxcr2 Glut_2,1422,0.038
cluster,0119 L2/3 IT CTX Glut_4,1416,0.038
cluster,0066 L4/5 IT CTX Glut_1,1413,0.038
cluster,0534 OB-in Frmd7 Gaba_1,1412,0.038
cluster,5232 Astro-OLF NN_1,1411,0.038
cluster,4806 NLL Gata3 Gly-Gaba_3,1399,0.037
cluster,0600 OB-STR-CTX Inh IMN_1,1389,0.037
cluster,0007 IT EP-CLA Glut_1,1379,0.037
cluster,0642 Vip Gaba_5,1378,0.037
cluster,2658 TH Prkcd Grin2c Glut_5,1373,0.037
cluster,0005 CLA-EPd-CTX Car3 Glut_2,1373,0.037
cluster,0430 L6b CTX Glut_2,1366,0.037
cluster,0178 IT AON-TT-DP Glut_3,1365,0.036
cluster,5176 DCO Il22 Gly-Gaba_3,1359,0.036
cluster,0330 L2/3 IT PPP Glut_1,1350,0.036
cluster,0106 L2/3 IT CTX Glut_1,1350,0.036
cluster,0486 OB Eomes Ms4a15 Glut_1,1343,0.036
cluster,4864 MY Lhx1 Gly-Gaba_1,1339,0.036
cluster,0148 L2/3 IT PIR-ENTl Glut_2,1321,0.035
cluster,0737 Pvalb Gaba_2,1312,0.035
cluster,0892 NDB-SI-MA-STRv Lhx8 Gaba_4,1300,0.035
cluster,0355 L5 ET CTX Glut_1,1299,0.035
cluster,0167 IT AON-TT-DP Glut_1,1273,0.034
cluster,3308 IC Tfap2d Maf Glut_3,1267,0.034
cluster,0338 L2/3 IT PPP Glut_3,1265,0.034
cluster,0996 STR D1 Sema5a Gaba_2,1256,0.034
cluster,2310 VMH Nr5a1 Glut_3,1254,0.034
cluster,2664 TH Prkcd Grin2c Glut_6,1247,0.033
cluster,5186 CBX Golgi Gly-Gaba_1,1235,0.033
cluster,5177 CB PLI Gly-Gaba_1,1234,0.033
cluster,5211 Astro-NT NN_1,1232,0.033
cluster,0093 L4/5 IT CTX Glut_4,1229,0.033
cluster,0297 CA3 Glut_1,1226,0.033
cluster,0375 L5 ET CTX Glut_5,1224,0.033
cluster,0473 L5 NP CTX Glut_4,1218,0.033
cluster,0431 L6b CTX Glut_3,1217,0.033
cluster,5275 COP NN_1,1215,0.032
cluster,0038 L6 IT CTX Glut_2,1213,0.032
cluster,2687 TH Prkcd Grin2c Glut_13,1212,0.032
cluster,0064 L5 IT CTX Glut_4,1208,0.032
cluster,4854 MY Lhx1 Gly-Gaba_1,1201,0.032
cluster,0386 SUB-ProS Glut_1,1200,0.032
cluster,5257 Ependymal NN_1,1187,0.032
cluster,0141 L2/3 IT PIR-ENTl Glut_1,1186,0.032
cluster,0272 CA1-ProS Glut_2,1183,0.032
cluster,0048 L6 IT CTX Glut_3,1182,0.032
cluster,0002 CLA-EPd-CTX Car3 Glut_1,1179,0.032
cluster,5162 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2,1177,0.031
cluster,0394 SUB-ProS Glut_3,1172,0.031
cluster,0933 PAL-STR Gaba-Chol_2,1170,0.031
cluster,0710 Lamp5 Gaba_1,1169,0.031
cluster,4812 POR Spp1 Gly-Gaba_1,1164,0.031
cluster,0586 OB Dopa-Gaba_1,1161,0.031
cluster,0450 L6 CT CTX Glut_4,1153,0.031
cluster,0149 L2/3 IT PIR-ENTl Glut_3,1151,0.031
cluster,0529 OB Trdn Gaba_1,1128,0.03
cluster,0157 L2/3 IT PIR-ENTl Glut_4,1126,0.03
cluster,0859 Sst Chodl Gaba_4,1123,0.03
cluster,0134 L2/3 IT ENT Glut_5,1123,0.03
cluster,3287 IC Tfap2d Maf Glut_1,1115,0.03
cluster,0334 L2/3 IT PPP Glut_2,1109,0.03
cluster,0399 CA2-FC-IG Glut_1,1096,0.029
cluster,0744 Pvalb Gaba_4,1088,0.029
cluster,2662 TH Prkcd Grin2c Glut_6,1087,0.029
cluster,0736 Pvalb Gaba_1,1086,0.029
cluster,0267 CA1-ProS Glut_1,1072,0.029
cluster,3300 IC Tfap2d Maf Glut_2,1071,0.029
cluster,4521 CBN Neurod2 Pvalb Glut_1,1065,0.028
cluster,0059 L5 IT CTX Glut_2,1064,0.028
cluster,0724 Lamp5 Lhx6 Gaba_1,1061,0.028
cluster,0738 Pvalb Gaba_2,1058,0.028
cluster,0988 STR D2 Gaba_6,1054,0.028
cluster,0135 L2/3 IT ENT Glut_5,1054,0.028
cluster,0008 IT EP-CLA Glut_1,1050,0.028
cluster,0034 L6 IT CTX Glut_1,1043,0.028
cluster,0180 IT AON-TT-DP Glut_4,1040,0.028
cluster,0220 COAp Grxcr2 Glut_2,1038,0.028
cluster,0062 L5 IT CTX Glut_3,1038,0.028
cluster,0793 Sst Gaba_7,1034,0.028
cluster,0526 OB Meis2 Thsd7b Gaba_4,1031,0.028
cluster,4561 VCO Mafa Meis2 Glut_2,1031,0.028
cluster,0530 OB Trdn Gaba_2,1023,0.027
cluster,0491 OB Eomes Ms4a15 Glut_2,1022,0.027
cluster,0177 IT AON-TT-DP Glut_3,1021,0.027
cluster,0957 STR D1 Gaba_5,1018,0.027
cluster,0388 SUB-ProS Glut_2,1013,0.027
cluster,0073 L4/5 IT CTX Glut_1,1010,0.027
cluster,0584 OB Dopa-Gaba_1,1006,0.027
cluster,1007 STR-PAL Chst9 Gaba_2,1000,0.027
cluster,0027 L5/6 IT TPE-ENT Glut_2,997,0.027
cluster,2574 MM Foxb1 Glut_2,993,0.027
cluster,1011 STR-PAL Chst9 Gaba_4,991,0.026
cluster,2039 COAa-PAA-MEA Barhl2 Glut_6,989,0.026
cluster,0162 L2/3 IT PIR-ENTl Glut_6,980,0.026
cluster,0598 OB-STR-CTX Inh IMN_1,976,0.026
cluster,1005 STR-PAL Chst9 Gaba_2,972,0.026
cluster,0432 L6b CTX Glut_3,971,0.026
cluster,3854 SNc-VTA-RAmb Foxa1 Dopa_3,970,0.026
cluster,3438 SNr-VTA Pax5 Npas1 Gaba_1,970,0.026
cluster,0413 L6b/CT ENT Glut_1,968,0.026
cluster,3304 IC Tfap2d Maf Glut_3,968,0.026
cluster,0140 L2/3 IT PIR-ENTl Glut_1,959,0.026
cluster,0155 L2/3 IT PIR-ENTl Glut_4,959,0.026
cluster,0099 L4/5 IT CTX Glut_6,958,0.026
cluster,0477 NP SUB Glut_1,953,0.025
cluster,3743 SC Lef1 Otx2 Gaba_1,951,0.025
cluster,0337 L2/3 IT PPP Glut_3,949,0.025
cluster,3469 IC Six3 En2 Gaba_1,948,0.025
cluster,0574 OB-out Frmd7 Gaba_1,947,0.025
cluster,0231 LA-BLA-BMA-PA Glut_2,946,0.025
cluster,0433 L6b CTX Glut_3,933,0.025
cluster,0384 SUB-ProS Glut_1,932,0.025
cluster,4404 PGRN-PARN-MDRN Hoxb5 Glut_7,931,0.025
cluster,0972 STR D2 Gaba_2,927,0.025
cluster,0354 L5 ET CTX Glut_1,924,0.025
cluster,0797 Sst Gaba_8,923,0.025
cluster,0663 Vip Gaba_12,921,0.025
cluster,0009 IT EP-CLA Glut_1,917,0.025
cluster,5149 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1,915,0.024
cluster,0169 IT AON-TT-DP Glut_1,910,0.024
cluster,0358 L5 ET CTX Glut_1,910,0.024
cluster,0726 Lamp5 Lhx6 Gaba_1,905,0.024
cluster,0753 Pvalb Gaba_7,905,0.024
cluster,0044 L6 IT CTX Glut_3,904,0.024
cluster,2616 AV Col27a1 Glut_1,901,0.024
cluster,4863 MY Lhx1 Gly-Gaba_1,894,0.024
cluster,0161 L2/3 IT PIR-ENTl Glut_5,893,0.024
cluster,0175 IT AON-TT-DP Glut_3,892,0.024
cluster,0758 Sst Gaba_1,889,0.024
cluster,5260 Ependymal NN_2,885,0.024
cluster,2454 STN-PSTN Pitx2 Glut_5,885,0.024
cluster,0127 L2/3 IT ENT Glut_3,885,0.024
cluster,2660 TH Prkcd Grin2c Glut_6,882,0.024
cluster,0377 L5 ET CTX Glut_5,877,0.023
cluster,0963 STR D1 Gaba_8,876,0.023
cluster,0568 OB-out Frmd7 Gaba_1,872,0.023
cluster,0661 Vip Gaba_11,871,0.023
cluster,0287 CA1-ProS Glut_4,869,0.023
cluster,2698 RE-Xi Nox4 Glut_3,868,0.023
cluster,3289 IC Tfap2d Maf Glut_1,868,0.023
cluster,0582 OB Dopa-Gaba_1,865,0.023
cluster,0849 Sst Chodl Gaba_2,864,0.023
cluster,0962 STR D1 Gaba_8,862,0.023
cluster,1739 ZI Pax6 Gaba_4,855,0.023
cluster,0424 L6b CTX Glut_1,853,0.023
cluster,0779 Sst Gaba_4,852,0.023
cluster,0216 COAp Grxcr2 Glut_2,851,0.023
cluster,0185 IT AON-TT-DP Glut_5,847,0.023
cluster,0624 Vip Gaba_1,846,0.023
cluster,0718 Lamp5 Gaba_2,845,0.023
cluster,0678 Sncg Gaba_4,844,0.023
cluster,0734 Pvalb Gaba_1,841,0.022
cluster,0233 LA-BLA-BMA-PA Glut_2,840,0.022
cluster,0818 Sst Gaba_16,838,0.022
cluster,0310 CA3 Glut_3,836,0.022
cluster,2000 MEA-COA-BMA Ccdc42 Glut_1,836,0.022
cluster,0578 OB-out Frmd7 Gaba_3,831,0.022
cluster,5204 DCO UBC Glut_1,830,0.022
cluster,5277 COP NN_1,825,0.022
cluster,0990 STR D1 Sema5a Gaba_1,825,0.022
cluster,0291 CA1-ProS Glut_5,822,0.022
cluster,0245 LA-BLA-BMA-PA Glut_5,821,0.022
cluster,2615 AV Col27a1 Glut_1,821,0.022
cluster,0427 L6b CTX Glut_2,819,0.022
cluster,4604 HB Calcb Chol_4,819,0.022
cluster,0481 NP SUB Glut_2,817,0.022
cluster,2621 PVT-PT Ntrk1 Glut_2,810,0.022
cluster,0172 IT AON-TT-DP Glut_2,809,0.022
cluster,0317 CA3 Glut_5,808,0.022
cluster,0546 OB-in Frmd7 Gaba_2,803,0.021
cluster,0549 OB-in Frmd7 Gaba_2,800,0.021
cluster,0992 STR D1 Sema5a Gaba_2,793,0.021
cluster,0153 L2/3 IT PIR-ENTl Glut_3,792,0.021
cluster,0237 LA-BLA-BMA-PA Glut_3,791,0.021
cluster,4800 NLL Gata3 Gly-Gaba_1,790,0.021
cluster,0946 STR D1 Gaba_1,790,0.021
cluster,0749 Pvalb Gaba_5,788,0.021
cluster,0597 OB-STR-CTX Inh IMN_1,785,0.021
cluster,1031 NDB-SI-ant Prdm12 Gaba_1,784,0.021
cluster,2723 PF Fzd5 Glut_2,782,0.021
cluster,0307 CA3 Glut_3,781,0.021
cluster,0182 IT AON-TT-DP Glut_5,777,0.021
cluster,2586 MH Tac2 Glut_2,777,0.021
cluster,0594 OB-STR-CTX Inh IMN_1,777,0.021
cluster,0806 Sst Gaba_11,776,0.021
cluster,0390 SUB-ProS Glut_2,776,0.021
cluster,0284 CA1-ProS Glut_4,771,0.021
cluster,3305 IC Tfap2d Maf Glut_3,771,0.021
cluster,0814 Sst Gaba_14,769,0.021
cluster,3482 IC Six3 En2 Gaba_3,769,0.021
cluster,0539 OB-in Frmd7 Gaba_1,768,0.021
cluster,1152 LSX Prdm12 Zeb2 Gaba_1,764,0.02
cluster,5259 Ependymal NN_1,763,0.02
cluster,1384 CEA-BST Ebf1 Pdyn Gaba_1,760,0.02
cluster,0891 NDB-SI-MA-STRv Lhx8 Gaba_4,760,0.02
cluster,0482 NP SUB Glut_2,759,0.02
cluster,0952 STR D1 Gaba_3,758,0.02
cluster,2003 MEA-COA-BMA Ccdc42 Glut_1,758,0.02
cluster,0711 Lamp5 Gaba_1,755,0.02
cluster,1601 RT-ZI Gnb3 Gaba_5,755,0.02
cluster,0229 LA-BLA-BMA-PA Glut_1,751,0.02
cluster,0213 MEA Slc17a7 Glut_3,751,0.02
cluster,2724 PF Fzd5 Glut_2,749,0.02
cluster,0361 L5 ET CTX Glut_2,743,0.02
cluster,0944 STR D1 Gaba_1,737,0.02
cluster,0987 STR D2 Gaba_6,732,0.02
cluster,4196 NLL-SOC Spp1 Glut_2,732,0.02
cluster,0350 L5 ET CTX Glut_1,731,0.02
cluster,4149 PSV Pvalb Lhx2 Glut_1,730,0.02
cluster,2665 TH Prkcd Grin2c Glut_7,730,0.02
cluster,5222 Astro-TE NN_2,728,0.019
cluster,3279 SCiw Pitx2 Glut_3,724,0.019
cluster,5238 Astroependymal NN_1,722,0.019
cluster,0648 Vip Gaba_6,719,0.019
cluster,0159 L2/3 IT PIR-ENTl Glut_4,718,0.019
cluster,3619 PRT Tcf7l2 Gaba_3,715,0.019
cluster,2614 AD Serpinb7 Glut_1,715,0.019
cluster,0022 IT EP-CLA Glut_4,714,0.019
cluster,0122 L2/3 IT ENT Glut_1,714,0.019
cluster,0986 STR D2 Gaba_6,711,0.019
cluster,5000 CBN Dmbx1 Gaba_1,709,0.019
cluster,0434 L6b CTX Glut_3,708,0.019
cluster,2651 TH Prkcd Grin2c Glut_3,706,0.019
cluster,0794 Sst Gaba_7,703,0.019
cluster,0341 L2/3 IT PPP Glut_3,701,0.019
cluster,0457 L6 CT CTX Glut_6,700,0.019
cluster,0352 L5 ET CTX Glut_1,698,0.019
cluster,2677 TH Prkcd Grin2c Glut_10,698,0.019
cluster,0408 L6b EPd Glut_3,695,0.019
cluster,0876 NDB-SI-MA-STRv Lhx8 Gaba_2,695,0.019
cluster,0244 LA-BLA-BMA-PA Glut_4,690,0.018
cluster,0662 Vip Gaba_12,688,0.018
cluster,0852 Sst Chodl Gaba_2,686,0.018
cluster,0640 Vip Gaba_5,686,0.018
cluster,4603 HB Calcb Chol_3,681,0.018
cluster,0344 L2/3 IT RSP Glut_2,678,0.018
cluster,3208 SC Bnc2 Glut_3,677,0.018
cluster,0313 CA3 Glut_4,676,0.018
cluster,0274 CA1-ProS Glut_2,675,0.018
cluster,0057 L5 IT CTX Glut_1,675,0.018
cluster,2674 TH Prkcd Grin2c Glut_9,673,0.018
cluster,0214 MEA Slc17a7 Glut_3,673,0.018
cluster,0193 MEA Slc17a7 Glut_1,673,0.018
cluster,0276 CA1-ProS Glut_2,672,0.018
cluster,0363 L5 ET CTX Glut_2,670,0.018
cluster,5267 OPC NN_1,669,0.018
cluster,0006 IT EP-CLA Glut_1,665,0.018
cluster,0745 Pvalb Gaba_4,664,0.018
cluster,0021 IT EP-CLA Glut_4,660,0.018
cluster,0463 L5 NP CTX Glut_1,660,0.018
cluster,4401 PGRN-PARN-MDRN Hoxb5 Glut_7,657,0.018
cluster,0949 STR D1 Gaba_2,655,0.018
cluster,1425 SI-MPO-LPO Lhx8 Gaba_1,655,0.018
cluster,0589 OB Dopa-Gaba_1,654,0.017
cluster,0713 Lamp5 Gaba_1,653,0.017
cluster,1180 LSX Sall3 Lmo1 Gaba_3,653,0.017
cluster,1375 ACB-BST-FS D1 Gaba_1,652,0.017
cluster,0488 OB Eomes Ms4a15 Glut_2,652,0.017
cluster,0567 OB-in Frmd7 Gaba_8,651,0.017
cluster,1001 STR-PAL Chst9 Gaba_1,650,0.017
cluster,0811 Sst Gaba_13,648,0.017
cluster,3740 SCs Dmbx1 Gaba_5,645,0.017
cluster,0115 L2/3 IT CTX Glut_3,644,0.017
cluster,0403 L6b EPd Glut_1,644,0.017
cluster,0735 Pvalb Gaba_1,643,0.017
cluster,1378 ACB-BST-FS D1 Gaba_2,641,0.017
cluster,0800 Sst Gaba_9,638,0.017
cluster,0764 Sst Gaba_2,637,0.017
cluster,0336 L2/3 IT PPP Glut_2,637,0.017
cluster,0918 GPe-SI Sox6 Cyp26b1 Gaba_1,636,0.017
cluster,1344 CEA-BST Six3 Cyp26b1 Gaba_5,635,0.017
cluster,3724 SCs Dmbx1 Gaba_1,635,0.017
cluster,0628 Vip Gaba_2,634,0.017
cluster,0190 L2 IT ENT-po Glut_3,634,0.017
cluster,3756 SCs Pax7 Nfia Gaba_3,633,0.017
cluster,0456 L6 CT CTX Glut_5,632,0.017
cluster,0308 CA3 Glut_3,632,0.017
cluster,0311 CA3 Glut_3,631,0.017
cluster,0777 Sst Gaba_4,628,0.017
cluster,3725 SCs Dmbx1 Gaba_1,627,0.017
cluster,0415 L6b/CT ENT Glut_2,627,0.017
cluster,5276 COP NN_1,626,0.017
cluster,0798 Sst Gaba_9,626,0.017
cluster,3681 SC-PAG Lef1 Emx2 Gaba_2,625,0.017
cluster,0195 MEA Slc17a7 Glut_1,625,0.017
cluster,0053 L6 IT CTX Glut_5,623,0.017
cluster,0179 IT AON-TT-DP Glut_4,618,0.017
cluster,0998 STR D1 Sema5a Gaba_3,615,0.016
cluster,0269 CA1-ProS Glut_1,615,0.016
cluster,0639 Vip Gaba_4,614,0.016
cluster,0719 Lamp5 Gaba_3,614,0.016
cluster,4195 NLL-SOC Spp1 Glut_1,610,0.016
cluster,0419 L6b/CT ENT Glut_3,610,0.016
cluster,0447 L6 CT CTX Glut_3,609,0.016
cluster,0531 OB Trdn Gaba_2,608,0.016
cluster,2635 CM-IAD-CL-PCN Sema5b Glut_1,606,0.016
cluster,3316 IC Tfap2d Maf Glut_6,606,0.016
cluster,0453 L6 CT CTX Glut_5,606,0.016
cluster,0401 CA2-FC-IG Glut_2,604,0.016
cluster,0331 L2/3 IT PPP Glut_1,603,0.016
cluster,4811 POR Gata3 Gly-Gaba_1,602,0.016
cluster,0834 STR Prox1 Lhx6 Gaba_2,602,0.016
cluster,0376 L5 ET CTX Glut_5,602,0.016
cluster,0036 L6 IT CTX Glut_1,601,0.016
cluster,0017 IT EP-CLA Glut_2,599,0.016
cluster,0978 STR D2 Gaba_3,597,0.016
cluster,0558 OB-in Frmd7 Gaba_4,594,0.016
cluster,0579 OB-mi Frmd7 Gaba_1,593,0.016
cluster,0189 L2 IT ENT-po Glut_2,590,0.016
cluster,0553 OB-in Frmd7 Gaba_3,589,0.016
cluster,0459 CT SUB Glut_2,588,0.016
cluster,0016 IT EP-CLA Glut_2,588,0.016
cluster,3370 SCsg Pde5a Glut_3,587,0.016
cluster,0055 L5 IT CTX Glut_1,586,0.016
cluster,0254 ENTmv-PA-COAp Glut_1,586,0.016
cluster,0810 Sst Gaba_13,585,0.016
cluster,0136 L2/3 IT ENT Glut_6,584,0.016
cluster,0781 Sst Gaba_5,584,0.016
cluster,0289 CA1-ProS Glut_5,583,0.016
cluster,0633 Vip Gaba_3,582,0.016
cluster,3315 IC Tfap2d Maf Glut_5,581,0.016
cluster,2571 MM Foxb1 Glut_1,580,0.016
cluster,1992 TRS-BAC Sln Glut_1,580,0.016
cluster,0181 IT AON-TT-DP Glut_4,578,0.015
cluster,0089 L4/5 IT CTX Glut_4,577,0.015
cluster,0409 L6b EPd Glut_3,576,0.015
cluster,0248 LA-BLA-BMA-PA Glut_5,576,0.015
cluster,0275 CA1-ProS Glut_2,575,0.015
cluster,3009 PAG-SC Pou4f1 Zic1 Glut_1,574,0.015
cluster,3244 SCig-an-PPT Foxb1 Glut_1,573,0.015
cluster,5268 OPC NN_1,573,0.015
cluster,3368 SCsg Pde5a Glut_3,573,0.015
cluster,2681 TH Prkcd Grin2c Glut_12,572,0.015
cluster,0368 L5 ET CTX Glut_3,572,0.015
cluster,0333 L2/3 IT PPP Glut_2,570,0.015
cluster,0682 Sncg Gaba_6,569,0.015
cluster,0329 L2/3 IT PPP Glut_1,569,0.015
cluster,2682 TH Prkcd Grin2c Glut_12,567,0.015
