supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0236 STR Lhx8 Gaba_1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0237 STR Lhx8 Gaba_2,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.27,0.56,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.03,0.0,0.0
0238 Sst Chodl Gaba_1,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.02,0.0,0.43,0.35,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.0,0.0
0239 Sst Chodl Gaba_2,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.05,0.0,0.07,0.79,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
0240 Sst Chodl Gaba_3,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.55,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0241 Sst Chodl Gaba_4,0.0,0.0,0.05,0.06,0.0,0.58,0.0,0.0,0.11,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.02,0.03,0.0
0242 Sst Chodl Gaba_5,0.0,0.0,0.12,0.01,0.01,0.05,0.0,0.0,0.25,0.0,0.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.03,0.0,0.0
0243 Sst Chodl Gaba_6,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.32,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
0244 NDB-SI-MA-STRv Lhx8 Gaba_1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.65,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0245 NDB-SI-MA-STRv Lhx8 Gaba_2,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.73,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0246 NDB-SI-MA-STRv Lhx8 Gaba_3,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.83,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0247 NDB-SI-MA-STRv Lhx8 Gaba_4,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.81,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
0248 NDB-SI-MA-STRv Lhx8 Gaba_5,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.62,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0249 NDB-SI-MA-STRv Lhx8 Gaba_6,0.0,0.0,0.02,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0250 NDB-SI-MA-STRv Lhx8 Gaba_7,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.02,0.0,0.55,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0251 NDB-SI-MA-STRv Lhx8 Gaba_8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
0252 NDB-SI-MA-STRv Lhx8 Gaba_9,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.54,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0253 NDB-SI-MA-STRv Lhx8 Gaba_10,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.17,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0254 NDB-SI-MA-STRv Lhx8 Gaba_11,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.64,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0255 NDB-SI-MA-STRv Lhx8 Gaba_12,0.0,0.0,0.09,0.0,0.07,0.01,0.0,0.0,0.05,0.0,0.28,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.05,0.0,0.0
0256 NDB-SI-MA-STRv Lhx8 Gaba_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.61,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0257 GPe-SI Sox6 Cyp26b1 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
0258 GPe-SI Sox6 Cyp26b1 Gaba_2,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.62,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.0
0259 PAL-STR Gaba-Chol_1,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.74,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
0260 PAL-STR Gaba-Chol_2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
0261 PAL-STR Gaba-Chol_3,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.78,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0262 OT D3 Folh1 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0263 OT D3 Folh1 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0264 OT D3 Folh1 Gaba_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.01,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02
0265 STR D1 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0266 STR D1 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0267 STR D1 Gaba_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0268 STR D1 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
0269 STR D1 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0270 STR D1 Gaba_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.91,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0271 STR D1 Gaba_7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.5,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.31,0.01,0.0,0.0
0272 STR D1 Gaba_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0273 STR D1 Gaba_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0274 STR D2 Gaba_1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.74,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0
0275 STR D2 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.94,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0276 STR D2 Gaba_3,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.09,0.72,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.0
0277 STR D2 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0278 STR D2 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0279 STR D2 Gaba_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.94,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
0280 STR D2 Gaba_7,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.73,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.0
0281 STR D1 Sema5a Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.91,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0
0282 STR D1 Sema5a Gaba_2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.82,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0
0283 STR D1 Sema5a Gaba_3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03
0284 STR D1 Sema5a Gaba_4,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.19,0.59,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.06,0.03,0.0,0.0
0285 STR-PAL Chst9 Gaba_1,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.0,0.09,0.0,0.19,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.15,0.03,0.0,0.0
0286 STR-PAL Chst9 Gaba_2,0.0,0.0,0.27,0.0,0.01,0.01,0.0,0.0,0.06,0.0,0.12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.03,0.0,0.0
0287 STR-PAL Chst9 Gaba_3,0.0,0.0,0.07,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.2,0.59,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.05,0.02,0.0,0.0
0288 STR-PAL Chst9 Gaba_4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
0289 STR-PAL Chst9 Gaba_5,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0
0290 IA Mgp Gaba_1,0.0,0.0,0.23,0.0,0.0,0.01,0.0,0.0,0.45,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.01,0.0,0.0
0291 IA Mgp Gaba_2,0.0,0.0,0.58,0.02,0.0,0.02,0.0,0.0,0.07,0.0,0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0
0292 IA Mgp Gaba_3,0.0,0.0,0.48,0.0,0.0,0.09,0.0,0.0,0.18,0.0,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.04,0.0,0.0
0293 IA Mgp Gaba_4,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.91,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0294 IA Mgp Gaba_5,0.0,0.0,0.23,0.0,0.01,0.01,0.0,0.0,0.1,0.0,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
0295 NDB-SI-ant Prdm12 Gaba_1,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.44,0.0,0.13,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0296 NDB-SI-ant Prdm12 Gaba_2,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.17,0.0,0.25,0.46,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
0297 NDB-SI-ant Prdm12 Gaba_3,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.72,0.0,0.08,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
0298 NDB-SI-ant Prdm12 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0299 LSX Sall3 Pax6 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.89,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
0300 LSX Sall3 Pax6 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.78,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
0301 LSX Otx2 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0302 LSX Otx2 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0303 LSX Otx2 Gaba_3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.93,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
0304 LSX Otx2 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0305 LSX Otx2 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0306 LSX Nkx2-1 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0307 LSX Nkx2-1 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0308 LSX Nkx2-1 Gaba_3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0309 LSX Nkx2-1 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0310 LSX Nkx2-1 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0311 LSX Nkx2-1 Gaba_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0312 LSX Nkx2-1 Gaba_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0313 LSX Nkx2-1 Gaba_8,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0314 LSX Nkx2-1 Gaba_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0315 LSX Nkx2-1 Gaba_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0
0316 LSX Nkx2-1 Gaba_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0
0317 LSX Prdm12 Slit2 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0318 LSX Prdm12 Slit2 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0319 LSX Prdm12 Slit2 Gaba_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0320 LSX Prdm12 Slit2 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0321 LSX Prdm12 Slit2 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0322 LSX Prdm12 Slit2 Gaba_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.46,0.0,0.21,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
0323 LSX Prdm12 Slit2 Gaba_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0324 LSX Prdm12 Slit2 Gaba_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.81,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
0325 LSX Prdm12 Slit2 Gaba_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
0326 LSX Prdm12 Zeb2 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.85,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0
0327 LSX Prdm12 Zeb2 Gaba_2,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
0328 LSX Prdm12 Zeb2 Gaba_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0329 LSX Prdm12 Zeb2 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0330 LSX Prdm12 Zeb2 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0331 LSX Sall3 Lmo1 Gaba_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0332 LSX Sall3 Lmo1 Gaba_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
0333 LSX Sall3 Lmo1 Gaba_3,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.44,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.0
0334 LSX Sall3 Lmo1 Gaba_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0335 LSX Sall3 Lmo1 Gaba_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
0336 LSX Sall3 Lmo1 Gaba_6,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.69,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
0337 MEA-BST Sox6 Gaba_1,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.09,0.0,0.14,0.66,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01
0338 MEA-BST Sox6 Gaba_2,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.18,0.0,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0339 MEA-BST Sox6 Gaba_3,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.32,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
0340 MEA-BST Sox6 Gaba_4,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.17,0.0,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
0341 MEA-BST Sox6 Gaba_5,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.39,0.0,0.07,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0342 MEA-BST Sox6 Gaba_6,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.05,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
0343 MEA-BST Sox6 Gaba_7,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.43,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
0344 MEA-BST Sox6 Gaba_8,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0345 MEA-BST Sox6 Gaba_9,0.0,0.0,0.06,0.0,0.02,0.01,0.0,0.0,0.19,0.0,0.15,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0
0346 MEA-BST Sox6 Gaba_10,0.0,0.0,0.07,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.38,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
0347 MEA-BST Lhx6 Sp9 Gaba_1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.17,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0
0348 MEA-BST Lhx6 Sp9 Gaba_2,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0
0349 MEA-BST Lhx6 Sp9 Gaba_3,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.15,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
