ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AI dcterms:source
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:776	4	0.036697	8	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:788	2	0.018349	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:840	1	0.009174	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:886	3	0.027523	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:918	28	0.256881	28	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:922	1	0.009174	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:926	8	0.073394	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:961	24	0.220183	29	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:966	3	0.027523	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:10703	0	0.000000	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:1121	12	0.110092	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:139	2	0.018349	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:163	1	0.009174	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:20	10	0.091743	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:391	8	0.073394	8	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:415	0	0.000000	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:443	2	0.018349	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:466	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:484682516	2	0.018349	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:52	4	0.036697	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:526	3	0.027523	8	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:542	2	0.018349	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:543	5	0.045872	8	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:665	1	0.009174	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0696	owl:NamedIndividual	MBA:986	2	0.018349	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:1089	78	0.939759	81	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:983	1	0.012048	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:991	2	0.024096	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:382	11	0.132530	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:423	3	0.036145	16	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:463	62	0.746988	69	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:726	0	0.000000	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:768	2	0.024096	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:776	1	0.012048	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:10704	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:391	4	0.048193	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:399	3	0.036145	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:407	0	0.000000	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:415	4	0.048193	17	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:431	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:438	0	0.000000	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:443	1	0.012048	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:446	1	0.012048	10	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:454	2	0.024096	12	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:466	1	0.012048	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:471	1	0.012048	10	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:479	16	0.192771	49	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:484682516	1	0.012048	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:486	12	0.144578	37	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:495	13	0.156627	55	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:504	20	0.240964	47	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0697	owl:NamedIndividual	MBA:632	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:1089	21	0.913043	23	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:703	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:983	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:991	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:382	2	0.086957	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:423	2	0.086957	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:463	14	0.608696	19	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:589508447	1	0.043478	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:726	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:768	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:780	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:784	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:918	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:926	1	0.043478	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:10703	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:1121	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:20	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:391	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:399	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:407	1	0.043478	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:415	0	0.000000	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:431	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:446	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:454	2	0.086957	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:466	1	0.043478	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:471	1	0.043478	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:479	2	0.086957	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:486	3	0.130435	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:495	3	0.130435	14	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:504	5	0.217391	13	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:526	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:543	1	0.043478	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:6	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:632	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0698	owl:NamedIndividual	MBA:924	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:1089	4	1.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:382	1	0.250000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:423	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:463	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:726	3	0.750000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:10703	1	0.250000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:10704	2	0.500000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:391	1	0.250000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:415	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:431	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:479	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:504	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0699	owl:NamedIndividual	MBA:632	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:1089	111	0.965217	113	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:81	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:967	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:983	1	0.008696	16	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:991	2	0.017391	42	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:382	29	0.252174	39	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:423	5	0.043478	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:463	68	0.591304	80	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:484682470	3	0.026087	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:502	2	0.017391	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:726	3	0.026087	19	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:768	2	0.017391	42	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:776	0	0.000000	12	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:784	1	0.008696	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:848	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:10703	0	0.000000	10	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:10704	2	0.017391	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:125	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:391	9	0.078261	15	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:399	16	0.139130	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:407	0	0.000000	14	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:415	4	0.034783	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:431	0	0.000000	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:438	2	0.017391	12	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:446	0	0.000000	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:454	3	0.026087	13	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:466	2	0.017391	42	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:471	4	0.034783	15	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:479	4	0.034783	37	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:486	30	0.260870	53	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:495	13	0.113043	55	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:504	17	0.147826	35	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:603	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:632	1	0.008696	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:924	1	0.008696	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:971	0	0.000000	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	MBA:986	0	0.000000	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:1089	5	1.000000	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:81	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:983	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:991	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:382	1	0.200000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:423	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:463	4	0.800000	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:768	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:776	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:399	1	0.200000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:415	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:438	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:446	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:454	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:466	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:471	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:479	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:486	3	0.600000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:495	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:504	1	0.200000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:603	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0702	owl:NamedIndividual	MBA:986	0	0.000000	1	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:1089	60	0.923077	64	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:703	2	0.030769	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:81	0	0.000000	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:983	2	0.030769	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:991	0	0.000000	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:382	12	0.184615	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:423	2	0.030769	10	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:463	34	0.523077	41	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:484682470	2	0.030769	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:589508447	2	0.030769	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:726	4	0.061538	13	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:768	0	0.000000	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:776	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:780	2	0.030769	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:784	2	0.030769	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:843	1	0.015385	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:926	2	0.030769	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:10703	0	0.000000	7	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:10704	2	0.030769	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:391	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:399	10	0.153846	17	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:407	0	0.000000	9	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:415	2	0.030769	8	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:431	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:438	0	0.000000	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:446	1	0.015385	5	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:454	1	0.015385	6	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:466	0	0.000000	20	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:471	1	0.015385	4	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:479	3	0.046154	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:486	17	0.261538	29	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:495	7	0.107692	31	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:504	6	0.092308	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:603	0	0.000000	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:632	2	0.030769	11	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:664	1	0.015385	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:727	1	0.015385	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:924	1	0.015385	2	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0703	owl:NamedIndividual	MBA:956	0	0.000000	3	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:1089	373	0.803879	440	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:703	13	0.028017	38	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:983	19	0.040948	98	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:991	36	0.077586	184	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:382	93	0.200431	189	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:423	12	0.025862	35	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:463	105	0.226293	142	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:484682470	58	0.125000	88	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:502	47	0.101293	99	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:589508447	14	0.030172	28	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:726	12	0.025862	28	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:768	36	0.077586	184	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:776	19	0.040948	94	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:780	8	0.017241	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:918	8	0.017241	24	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:926	11	0.023707	37	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:10704	11	0.023707	21	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:28	6	0.012931	22	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:391	1	0.002155	16	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:399	51	0.109914	142	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLUS_0704	owl:NamedIndividual	MBA:407	13	0.028017	77	doi:10.1038/s41586-023-06808-9
