PCL:0110265	owl:NamedIndividual	ensembl:ENSMUSG00000043969
PCL:0110267	owl:NamedIndividual	ensembl:ENSMUSG00000028707
PCL:0110269	owl:NamedIndividual	ensembl:ENSMUSG00000028736
PCL:0110269	owl:NamedIndividual	ensembl:ENSMUSG00000028565
PCL:0110270	owl:NamedIndividual	ensembl:ENSMUSG00000027684
PCL:0110271	owl:NamedIndividual	ensembl:ENSMUSG00000064179
PCL:0110272	owl:NamedIndividual	ensembl:ENSMUSG00000021318
PCL:0110273	owl:NamedIndividual	ensembl:ENSMUSG00000023267
PCL:0110274	owl:NamedIndividual	ensembl:ENSMUSG00000025431
PCL:0110276	owl:NamedIndividual	ensembl:ENSMUSG00000006764
PCL:0110277	owl:NamedIndividual	ensembl:ENSMUSG00000026686
PCL:0110305	owl:NamedIndividual	ensembl:ENSMUSG00000040610
PCL:0110284	owl:NamedIndividual	ensembl:ENSMUSG00000021239
PCL:0110281	owl:NamedIndividual	ensembl:ENSMUSG00000026468
PCL:0110331	owl:NamedIndividual	ensembl:ENSMUSG00000026826
PCL:0110285	owl:NamedIndividual	ensembl:ENSMUSG00000026826
PCL:0110286	owl:NamedIndividual	ensembl:ENSMUSG00000025215
PCL:0110298	owl:NamedIndividual	ensembl:ENSMUSG00000012520
PCL:0110289	owl:NamedIndividual	ensembl:ENSMUSG00000012520
PCL:0110305	owl:NamedIndividual	ensembl:ENSMUSG00000010476
PCL:0110289	owl:NamedIndividual	ensembl:ENSMUSG00000010476
PCL:0110289	owl:NamedIndividual	ensembl:ENSMUSG00000038765
PCL:0110303	owl:NamedIndividual	ensembl:ENSMUSG00000038700
PCL:0110307	owl:NamedIndividual	ensembl:ENSMUSG00000025216
PCL:0110308	owl:NamedIndividual	ensembl:ENSMUSG00000036972
PCL:0110311	owl:NamedIndividual	ensembl:ENSMUSG00000000889
PCL:0110312	owl:NamedIndividual	ensembl:ENSMUSG00000031965
PCL:0110318	owl:NamedIndividual	ensembl:ENSMUSG00000029236
PCL:0110321	owl:NamedIndividual	ensembl:ENSMUSG00000030666
PCL:0110327	owl:NamedIndividual	ensembl:ENSMUSG00000026347
PCL:0110328	owl:NamedIndividual	ensembl:ENSMUSG00000074637
PCL:0110332	owl:NamedIndividual	ensembl:ENSMUSG00000015619
PCL:0110330	owl:NamedIndividual	ensembl:ENSMUSG00000001911
PCL:0110332	owl:NamedIndividual	ensembl:ENSMUSG00000018698
PCL:0110366	owl:NamedIndividual	ensembl:ENSMUSG00000018698
PCL:0110336	owl:NamedIndividual	ensembl:ENSMUSG00000033740
PCL:0110337	owl:NamedIndividual	ensembl:ENSMUSG00000004872
PCL:0110339	owl:NamedIndividual	ensembl:ENSMUSG00000004231
PCL:0110360	owl:NamedIndividual	ensembl:ENSMUSG00000034486
PCL:0110368	owl:NamedIndividual	ensembl:ENSMUSG00000074695
CL:4300348	owl:NamedIndividual	ensembl:ENSMUSG00000074695
CL:4300351	owl:NamedIndividual	ensembl:ENSMUSG00000036466
PCL:0110371	owl:NamedIndividual	ensembl:ENSMUSG00000036466
