ID	Type	cell_count
ID	TYPE	A PCL:0010060^^xsd:integer
WMB:CS20230722_CLUS_4164	owl:NamedIndividual	28
WMB:CS20230722_CLUS_3450	owl:NamedIndividual	28
WMB:CS20230722_CLUS_0920	owl:NamedIndividual	28
WMB:CS20230722_CLUS_3017	owl:NamedIndividual	28
WMB:CS20230722_CLUS_2285	owl:NamedIndividual	28
WMB:CS20230722_CLUS_3417	owl:NamedIndividual	28
WMB:CS20230722_CLUS_5068	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4536	owl:NamedIndividual	28
WMB:CS20230722_CLUS_5078	owl:NamedIndividual	28
WMB:CS20230722_CLUS_3586	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4234	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4022	owl:NamedIndividual	28
WMB:CS20230722_CLUS_2480	owl:NamedIndividual	28
WMB:CS20230722_CLUS_2171	owl:NamedIndividual	28
WMB:CS20230722_CLUS_3718	owl:NamedIndividual	28
WMB:CS20230722_CLUS_2838	owl:NamedIndividual	28
WMB:CS20230722_CLUS_2277	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4447	owl:NamedIndividual	28
WMB:CS20230722_CLUS_1868	owl:NamedIndividual	28
WMB:CS20230722_CLUS_1273	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4359	owl:NamedIndividual	28
WMB:CS20230722_CLUS_4665	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4631	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3052	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1904	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1702	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4594	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3115	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2827	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1067	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1444	owl:NamedIndividual	27
WMB:CS20230722_CLUS_5027	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4072	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1937	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3042	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4873	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3874	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2560	owl:NamedIndividual	27
WMB:CS20230722_CLUS_0499	owl:NamedIndividual	27
WMB:CS20230722_CLUS_5120	owl:NamedIndividual	27
WMB:CS20230722_CLUS_5115	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1680	owl:NamedIndividual	27
WMB:CS20230722_CLUS_5102	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4718	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3455	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1480	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4729	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3964	owl:NamedIndividual	27
WMB:CS20230722_CLUS_5041	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3070	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2772	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2883	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3830	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4134	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3196	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2234	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3395	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3948	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3783	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1829	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1229	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2397	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2395	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3091	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1343	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3879	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3976	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2162	owl:NamedIndividual	27
WMB:CS20230722_CLUS_1182	owl:NamedIndividual	27
WMB:CS20230722_CLUS_2066	owl:NamedIndividual	27
WMB:CS20230722_CLUS_3447	owl:NamedIndividual	27
WMB:CS20230722_CLUS_4750	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1063	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2264	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1643	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3949	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1210	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3101	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4193	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4465	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1163	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2060	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2396	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1757	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2779	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1402	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2211	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3018	owl:NamedIndividual	26
WMB:CS20230722_CLUS_5203	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1624	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4906	owl:NamedIndividual	26
WMB:CS20230722_CLUS_0501	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1807	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4039	owl:NamedIndividual	26
WMB:CS20230722_CLUS_0700	owl:NamedIndividual	26
WMB:CS20230722_CLUS_0831	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1681	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4502	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4487	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3233	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4514	owl:NamedIndividual	26
WMB:CS20230722_CLUS_0847	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3943	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2522	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3569	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2169	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4130	owl:NamedIndividual	26
WMB:CS20230722_CLUS_5015	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2145	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3056	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4613	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2184	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3707	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2886	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4885	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3653	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3454	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3386	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4302	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1639	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2245	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1435	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4507	owl:NamedIndividual	26
WMB:CS20230722_CLUS_1594	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4994	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3175	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2244	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3245	owl:NamedIndividual	26
WMB:CS20230722_CLUS_2819	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4364	owl:NamedIndividual	26
WMB:CS20230722_CLUS_3630	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4756	owl:NamedIndividual	26
WMB:CS20230722_CLUS_4204	owl:NamedIndividual	26
WMB:CS20230722_CLUS_0830	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3754	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4724	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2210	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4266	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1661	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3488	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4355	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4484	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4274	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4026	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1619	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2198	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1943	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3631	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2751	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2708	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4346	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3873	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3583	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2202	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2944	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1190	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3935	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2929	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2512	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2507	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3777	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1436	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4105	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3084	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1649	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4682	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4842	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4230	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2903	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4406	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4372	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3219	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2294	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3257	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2858	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2870	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2865	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3193	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3097	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2468	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1725	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2087	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3610	owl:NamedIndividual	25
WMB:CS20230722_CLUS_5063	owl:NamedIndividual	25
WMB:CS20230722_CLUS_1783	owl:NamedIndividual	25
WMB:CS20230722_CLUS_5034	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4047	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4008	owl:NamedIndividual	25
WMB:CS20230722_CLUS_3138	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2998	owl:NamedIndividual	25
WMB:CS20230722_CLUS_2915	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4012	owl:NamedIndividual	25
WMB:CS20230722_CLUS_4167	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3580	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1308	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4457	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2977	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3801	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3511	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1175	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2890	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4271	owl:NamedIndividual	24
WMB:CS20230722_CLUS_5091	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1529	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2603	owl:NamedIndividual	24
WMB:CS20230722_CLUS_5103	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3118	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2068	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2836	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1545	owl:NamedIndividual	24
WMB:CS20230722_CLUS_0887	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2980	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4438	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4643	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3474	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2266	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4659	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1912	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4717	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4156	owl:NamedIndividual	24
WMB:CS20230722_CLUS_5171	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1319	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2154	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3805	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1891	owl:NamedIndividual	24
WMB:CS20230722_CLUS_2213	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4840	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3461	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4841	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1389	owl:NamedIndividual	24
WMB:CS20230722_CLUS_5096	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3034	owl:NamedIndividual	24
WMB:CS20230722_CLUS_4890	owl:NamedIndividual	24
WMB:CS20230722_CLUS_1965	owl:NamedIndividual	24
WMB:CS20230722_CLUS_3089	owl:NamedIndividual	23
WMB:CS20230722_CLUS_1695	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4244	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4991	owl:NamedIndividual	23
WMB:CS20230722_CLUS_5161	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3337	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3387	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4394	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2135	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4311	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2172	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2121	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4938	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3929	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2732	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3678	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2258	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2902	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4384	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4064	owl:NamedIndividual	23
WMB:CS20230722_CLUS_1342	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4475	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4847	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2148	owl:NamedIndividual	23
WMB:CS20230722_CLUS_1422	owl:NamedIndividual	23
WMB:CS20230722_CLUS_0969	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2476	owl:NamedIndividual	23
WMB:CS20230722_CLUS_1633	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3691	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4615	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2534	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2404	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4630	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2990	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2362	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2971	owl:NamedIndividual	23
WMB:CS20230722_CLUS_1755	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2233	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2185	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2124	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2897	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3270	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3987	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4617	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3548	owl:NamedIndividual	23
WMB:CS20230722_CLUS_3620	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2155	owl:NamedIndividual	23
WMB:CS20230722_CLUS_2521	owl:NamedIndividual	23
WMB:CS20230722_CLUS_4031	owl:NamedIndividual	23
WMB:CS20230722_CLUS_5086	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4248	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4238	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4667	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3154	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2426	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3100	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4264	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2888	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3178	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4192	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2088	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1727	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3828	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1796	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4345	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3597	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4187	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3005	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1857	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4094	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3676	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4212	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4270	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4736	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3375	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1199	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2812	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4716	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4819	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2878	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2611	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4681	owl:NamedIndividual	22
WMB:CS20230722_CLUS_5101	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1574	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3063	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2804	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1201	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3579	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1824	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2131	owl:NamedIndividual	22
WMB:CS20230722_CLUS_3529	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4241	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4298	owl:NamedIndividual	22
WMB:CS20230722_CLUS_4233	owl:NamedIndividual	22
WMB:CS20230722_CLUS_1816	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2830	owl:NamedIndividual	22
WMB:CS20230722_CLUS_2982	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1398	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3077	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3414	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2502	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4237	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3340	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4848	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4915	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4768	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1068	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4007	owl:NamedIndividual	21
WMB:CS20230722_CLUS_5032	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3595	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4726	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2505	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2741	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2186	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3537	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3037	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4515	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2909	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2437	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4996	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2196	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1565	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4478	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4596	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3609	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4060	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1785	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2128	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4265	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4242	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4184	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1428	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3806	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3670	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3764	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4476	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4307	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3769	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4614	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2372	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3983	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2436	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1905	owl:NamedIndividual	21
WMB:CS20230722_CLUS_4606	owl:NamedIndividual	21
WMB:CS20230722_CLUS_1589	owl:NamedIndividual	21
WMB:CS20230722_CLUS_3647	owl:NamedIndividual	21
WMB:CS20230722_CLUS_2188	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4459	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2925	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3385	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2051	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3996	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4740	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3483	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4846	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3713	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3002	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3179	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3341	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3448	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4874	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3896	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4771	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4455	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1324	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2759	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3390	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1721	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2930	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4772	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4260	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3342	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1954	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1320	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2146	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2206	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2910	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1801	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2427	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3248	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4275	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2097	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1491	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2894	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2917	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1305	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4988	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3463	owl:NamedIndividual	20
WMB:CS20230722_CLUS_5013	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1472	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3271	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3225	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1667	owl:NamedIndividual	20
WMB:CS20230722_CLUS_5109	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2467	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4318	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1675	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3763	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2479	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4127	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1744	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4653	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1546	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4013	owl:NamedIndividual	20
WMB:CS20230722_CLUS_3986	owl:NamedIndividual	20
WMB:CS20230722_CLUS_4098	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1532	owl:NamedIndividual	20
WMB:CS20230722_CLUS_2895	owl:NamedIndividual	20
WMB:CS20230722_CLUS_1881	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4278	owl:NamedIndividual	19
WMB:CS20230722_CLUS_1653	owl:NamedIndividual	19
WMB:CS20230722_CLUS_2228	owl:NamedIndividual	19
WMB:CS20230722_CLUS_5035	owl:NamedIndividual	19
WMB:CS20230722_CLUS_4875	owl:NamedIndividual	19
WMB:CS20230722_CLUS_3047	owl:NamedIndividual	19
WMB:CS20230722_CLUS_5168	owl:NamedIndividual	19
