ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AI dcterms:source
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1000	19	0.002034	88	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1097	475	0.050857	751	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:129	259	0.027730	1731	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:145	7	0.000749	90	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:313	774	0.082869	1159	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:354	1376	0.147323	1433	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:477	2053	0.219807	2409	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:549	2048	0.219272	2639	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:698	20	0.002141	73	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:771	617	0.066060	891	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:803	1047	0.112099	1556	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:81	312	0.033405	1020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:960	45	0.004818	156	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:967	89	0.009529	411	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:983	52	0.005567	242	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:991	28	0.002998	351	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1022	134	0.014347	254	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1031	23	0.002463	74	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1048	49	0.005246	174	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1052	174	0.018630	268	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:10671	16	0.001713	76	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:1069	18	0.001927	63	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:108	312	0.033405	1008	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:128	56	0.005996	183	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:136	233	0.024946	382	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:146	25	0.002677	58	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:149	55	0.005889	440	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:162	81	0.008672	175	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:169	13	0.001392	49	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:186	66	0.007066	696	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:194	45	0.004818	84	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:202	84	0.008994	133	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:223	174	0.018630	231	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:226	61	0.006531	181	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:23	28	0.002998	59	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:258	37	0.003961	90	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:271	9	0.000964	124	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:272	27	0.002891	76	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:298	67	0.007173	164	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:342	288	0.030835	581	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:35	11	0.001178	55	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:362	36	0.003854	165	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:398	49	0.005246	79	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:483	1881	0.201392	2577	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:523	13	0.001392	95	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:534	28	0.002998	52	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:536	31	0.003319	74	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:549009215	46	0.004925	121	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:56	252	0.026981	357	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:564	114	0.012206	195	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:596	300	0.032120	472	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:621	126	0.013490	175	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:651	75	0.008030	209	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:661	371	0.039722	511	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:672	1332	0.142612	1432	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:693	20	0.002141	83	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:752	43	0.004604	156	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:754	170	0.018201	241	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:773	106	0.011349	230	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:776	2	0.000214	92	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:784	50	0.005353	150	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:795	49	0.005246	231	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:824	26	0.002784	325	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:832	45	0.004818	147	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:839	146	0.015632	247	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:852	66	0.007066	162	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:863	15	0.001606	57	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:867	75	0.008030	157	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:874	112	0.011991	253	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:880	8	0.000857	47	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:898	103	0.011028	204	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:933	36	0.003854	184	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:978	30	0.003212	90	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:998	29	0.003105	79	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:114	32	0.003426	60	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:326	43	0.004604	156	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:50	8	0.000857	141	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:559	28	0.002998	65	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:595	1	0.000107	193	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:6	46	0.004925	143	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:62	45	0.004818	147	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:658	35	0.003747	173	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:802	20	0.002141	59	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Chol	owl:NamedIndividual	MBA:956	2	0.000214	63	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:1000	159	0.012365	467	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:1097	1056	0.082121	1209	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:129	42	0.003266	343	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:140	77	0.005988	136	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:313	2002	0.155689	2445	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:315	51	0.003966	159	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:698	8507	0.661560	9060	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:771	66	0.005133	146	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:960	52	0.004044	135	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:967	489	0.038028	2737	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:991	37	0.002877	229	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:100	55	0.004277	217	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:118	30	0.002333	78	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:12	207	0.016098	394	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:128	40	0.003111	149	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:133	327	0.025430	528	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:146	28	0.002177	70	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:151	33	0.002566	68	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:159	37	0.002877	129	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:197	35	0.002722	99	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:223	70	0.005444	98	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:246	24	0.001866	72	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:30	16	0.001244	73	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:347	32	0.002489	125	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:374	86	0.006688	315	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:38	25	0.001944	65	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:381	155	0.012054	324	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:507	8123	0.631698	8750	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:515	104	0.008088	400	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:589	10	0.000778	68	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:591	107	0.008321	234	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344830	18	0.001400	150	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:63	52	0.004044	98	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:746	11	0.000855	67	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:749	315	0.024496	649	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:752	52	0.004044	135	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:792	63	0.004899	201	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:795	175	0.013609	391	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:824	33	0.002566	212	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:832	5	0.000389	88	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:840	391	0.030407	2373	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:848	27	0.002100	70	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:863	151	0.011743	403	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:872	99	0.007699	200	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:877	8	0.000622	78	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:88	30	0.002333	101	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:946	73	0.005677	115	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:1016	350	0.027218	2259	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:117	27	0.002100	68	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:220	167	0.012987	447	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:228	84	0.006532	652	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:236	154	0.011976	1150	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:244	3159	0.245665	7031	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:326	51	0.003966	134	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:397	61	0.004744	152	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344834	30	0.002333	93	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344854	8	0.000622	139	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:62	3	0.000233	69	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:665	35	0.002722	101	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:681	11	0.000855	110	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:697	63	0.004899	201	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:969	11	0.000855	66	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1089	19055	0.022021	23506	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1097	26774	0.030942	34720	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:313	38371	0.044344	45896	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:315	82612	0.095471	91085	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:477	263901	0.304979	291070	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:484682512	563	0.000651	4376	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:512	106487	0.123063	117856	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:549	6904	0.007979	10011	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:698	244415	0.282460	265410	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:703	9139	0.010562	18974	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:771	5129	0.005927	7729	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:803	22515	0.026020	49498	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:81	1786	0.002064	14318	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:960	3879	0.004483	16042	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:967	9503	0.010982	48298	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:983	6220	0.007188	36445	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:991	2846	0.003289	18099	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1007	15892	0.018366	22443	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1017	21958	0.025376	26753	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1022	2460	0.002843	6832	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1025	6992	0.008080	10388	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1033	4673	0.005400	7649	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1041	10516	0.012153	13867	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:128	2416	0.002792	4462	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:151	6198	0.007163	15258	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:159	6687	0.007728	21245	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:258	6480	0.007489	12672	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:262	4202	0.004856	6065	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:266	3628	0.004193	7117	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:294	8188	0.009463	12784	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:302	9958	0.011508	12920	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:329	4492	0.005191	5727	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:342	8449	0.009764	23364	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:345	3928	0.004539	5214	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:351	4765	0.005507	8769	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:378	6303	0.007284	8324	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:382	4025	0.004652	6293	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:385	5007	0.005786	6039	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:4	3251	0.003757	5953	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:403	3081	0.003561	4920	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:463	2584	0.002986	4523	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:507	214718	0.248141	229859	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:523	1695	0.001959	4340	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:536	6034	0.006973	9555	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:56	37494	0.043330	48227	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:596	2147	0.002481	5340	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:672	161902	0.187103	175566	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:728	3480	0.004022	15147	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:754	27942	0.032291	36271	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:768	2652	0.003065	16661	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:776	4281	0.004947	26804	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:784	1623	0.001876	7524	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:795	3193	0.003690	5105	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:797	2455	0.002837	4496	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:840	8304	0.009597	43007	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:886	3209	0.003709	4791	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:918	3793	0.004383	5291	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:920	12435	0.014371	16710	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:936	5208	0.006019	8168	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:952	1455	0.001681	4724	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:957	3692	0.004267	5833	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:961	5089	0.005881	8602	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:968	3622	0.004186	5305	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:985	7247	0.008375	9386	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:993	8791	0.010159	11050	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:998	1875	0.002167	5246	doi:10.1038/s41586-023-06808-9
