ID	Type	RO:0002220	contact_um2	min_dist_um	centroid_um	spatial_atlas
ID	TYPE	AI RO:0002220	>AT n2o:contactArea^^xsd:float	>AT n2o:minDistance^^xsd:float	>AT n2o:centroidDistance^^xsd:float	>AI n2o:spatialReferenceAtlas
MBA:333	owl:NamedIndividual	MBA:698	152500.005	25.000	2222.677	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:333	152500.005	25.000	2222.677	n2o:CCF2020
MBA:333	owl:NamedIndividual	MBA:776	181250.005	25.000	2330.467	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:333	181250.005	25.000	2330.467	n2o:CCF2020
MBA:337	owl:NamedIndividual	MBA:361	3598750.107	25.000	769.480	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:337	3598750.107	25.000	769.480	n2o:CCF2020
MBA:337	owl:NamedIndividual	MBA:369	6614375.197	25.000	718.953	n2o:CCF2020
MBA:369	owl:NamedIndividual	MBA:337	6614375.197	25.000	718.953	n2o:CCF2020
MBA:337	owl:NamedIndividual	MBA:484682512	996875.030	25.000	1501.199	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:337	996875.030	25.000	1501.199	n2o:CCF2020
MBA:337	owl:NamedIndividual	MBA:768	1508125.045	25.000	2060.208	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:337	1508125.045	25.000	2060.208	n2o:CCF2020
MBA:337	owl:NamedIndividual	MBA:985	6167500.184	25.000	2011.148	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:337	6167500.184	25.000	2011.148	n2o:CCF2020
MBA:338	owl:NamedIndividual	MBA:768	9375.000	25.000	1134.864	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:338	9375.000	25.000	1134.864	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:403	200625.006	25.000	1851.993	n2o:CCF2020
MBA:403	owl:NamedIndividual	MBA:342	200625.006	25.000	1851.993	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:477	3690000.110	25.000	969.930	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:342	3690000.110	25.000	969.930	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:536	1425625.042	25.000	1703.121	n2o:CCF2020
MBA:536	owl:NamedIndividual	MBA:342	1425625.042	25.000	1703.121	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:56	9868125.294	25.000	880.276	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:342	9868125.294	25.000	880.276	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:698	1996875.060	25.000	3201.192	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:342	1996875.060	25.000	3201.192	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:754	10197500.304	25.000	899.850	n2o:CCF2020
MBA:754	owl:NamedIndividual	MBA:342	10197500.304	25.000	899.850	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:768	56250.002	25.000	3762.079	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:342	56250.002	25.000	3762.079	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:784	151875.005	25.000	3018.127	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:342	151875.005	25.000	3018.127	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:803	6501250.194	25.000	1137.580	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:342	6501250.194	25.000	1137.580	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:998	1663750.050	25.000	469.614	n2o:CCF2020
MBA:998	owl:NamedIndividual	MBA:342	1663750.050	25.000	469.614	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:353	5353750.160	25.000	1189.520	n2o:CCF2020
MBA:353	owl:NamedIndividual	MBA:345	5353750.160	25.000	1189.520	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:369	2697500.080	25.000	1523.978	n2o:CCF2020
MBA:369	owl:NamedIndividual	MBA:345	2697500.080	25.000	1523.978	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:378	5841250.174	25.000	1526.425	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:345	5841250.174	25.000	1526.425	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:484682512	5265625.157	25.000	2287.448	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:345	5265625.157	25.000	2287.448	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:672	6250.000	25.000	1395.082	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:345	6250.000	25.000	1395.082	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:776	191875.006	25.000	1705.419	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:345	191875.006	25.000	1705.419	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:985	7015000.209	25.000	729.600	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:345	7015000.209	25.000	729.600	n2o:CCF2020
MBA:347	owl:NamedIndividual	MBA:38	85000.003	25.000	727.494	n2o:CCF2020
MBA:38	owl:NamedIndividual	MBA:347	85000.003	25.000	727.494	n2o:CCF2020
MBA:347	owl:NamedIndividual	MBA:515	30000.001	25.000	520.335	n2o:CCF2020
MBA:515	owl:NamedIndividual	MBA:347	30000.001	25.000	520.335	n2o:CCF2020
MBA:347	owl:NamedIndividual	MBA:88	669375.020	25.000	111.630	n2o:CCF2020
MBA:88	owl:NamedIndividual	MBA:347	669375.020	25.000	111.630	n2o:CCF2020
MBA:35	owl:NamedIndividual	MBA:795	241250.007	25.000	704.140	n2o:CCF2020
MBA:795	owl:NamedIndividual	MBA:35	241250.007	25.000	704.140	n2o:CCF2020
MBA:350	owl:NamedIndividual	MBA:358	133125.004	25.000	39.734	n2o:CCF2020
MBA:358	owl:NamedIndividual	MBA:350	133125.004	25.000	39.734	n2o:CCF2020
MBA:350	owl:NamedIndividual	MBA:771	444375.013	25.000	1319.536	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:350	444375.013	25.000	1319.536	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:477	2921875.087	25.000	161.894	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:351	2921875.087	25.000	161.894	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:549	205625.006	25.000	2106.889	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:351	205625.006	25.000	2106.889	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:56	401250.012	25.000	1285.230	n2o:CCF2020
MBA:56	owl:NamedIndividual	MBA:351	401250.012	25.000	1285.230	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:672	63750.002	25.000	977.502	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:351	63750.002	25.000	977.502	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:72	54375.002	25.000	494.406	n2o:CCF2020
MBA:72	owl:NamedIndividual	MBA:351	54375.002	25.000	494.406	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:768	2255625.067	25.000	2671.346	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:351	2255625.067	25.000	2671.346	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:803	2399375.072	25.000	708.750	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:351	2399375.072	25.000	708.750	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:81	151875.005	25.000	1960.362	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:351	151875.005	25.000	1960.362	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:824	128750.004	25.000	1818.931	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:351	128750.004	25.000	1818.931	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:840	1383750.041	25.000	3640.402	n2o:CCF2020
MBA:840	owl:NamedIndividual	MBA:351	1383750.041	25.000	3640.402	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:914	133750.004	25.000	563.612	n2o:CCF2020
MBA:914	owl:NamedIndividual	MBA:351	133750.004	25.000	563.612	n2o:CCF2020
MBA:353	owl:NamedIndividual	MBA:378	4120625.123	25.000	993.788	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:353	4120625.123	25.000	993.788	n2o:CCF2020
MBA:353	owl:NamedIndividual	MBA:484682512	2801250.083	25.000	1165.802	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:353	2801250.083	25.000	1165.802	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:372	16250.000	25.000	2448.856	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:354	16250.000	25.000	2448.856	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:395	6158125.184	25.000	989.732	n2o:CCF2020
MBA:395	owl:NamedIndividual	MBA:354	6158125.184	25.000	989.732	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:398	159375.005	25.000	1903.526	n2o:CCF2020
MBA:398	owl:NamedIndividual	MBA:354	159375.005	25.000	1903.526	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:429	4300625.128	25.000	1152.396	n2o:CCF2020
MBA:429	owl:NamedIndividual	MBA:354	4300625.128	25.000	1152.396	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:437	6375625.190	25.000	586.505	n2o:CCF2020
MBA:437	owl:NamedIndividual	MBA:354	6375625.190	25.000	586.505	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:445	4957500.148	25.000	776.809	n2o:CCF2020
MBA:445	owl:NamedIndividual	MBA:354	4957500.148	25.000	776.809	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:512	1915625.057	25.000	2282.360	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:354	1915625.057	25.000	2282.360	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:589508451	1086875.032	25.000	1381.484	n2o:CCF2020
MBA:589508451	owl:NamedIndividual	MBA:354	1086875.032	25.000	1381.484	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:589508455	417500.012	25.000	2281.104	n2o:CCF2020
MBA:589508455	owl:NamedIndividual	MBA:354	417500.012	25.000	2281.104	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:642	1648750.049	25.000	1916.620	n2o:CCF2020
MBA:642	owl:NamedIndividual	MBA:354	1648750.049	25.000	1916.620	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:651	4476250.133	25.000	1165.582	n2o:CCF2020
MBA:651	owl:NamedIndividual	MBA:354	4476250.133	25.000	1165.582	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:653	478750.014	25.000	1520.964	n2o:CCF2020
MBA:653	owl:NamedIndividual	MBA:354	478750.014	25.000	1520.964	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:661	2339375.070	25.000	1014.060	n2o:CCF2020
MBA:661	owl:NamedIndividual	MBA:354	2339375.070	25.000	1014.060	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:7	9375.000	25.000	1748.120	n2o:CCF2020
MBA:7	owl:NamedIndividual	MBA:354	9375.000	25.000	1748.120	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:711	3075000.092	25.000	1571.520	n2o:CCF2020
MBA:711	owl:NamedIndividual	MBA:354	3075000.092	25.000	1571.520	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:728	159375.005	25.000	2804.645	n2o:CCF2020
MBA:728	owl:NamedIndividual	MBA:354	159375.005	25.000	2804.645	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:752	21733750.648	25.000	1681.649	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:354	21733750.648	25.000	1681.649	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:765	1071875.032	25.000	1302.699	n2o:CCF2020
MBA:765	owl:NamedIndividual	MBA:354	1071875.032	25.000	1302.699	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:771	5224375.156	25.000	2034.228	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:354	5224375.156	25.000	2034.228	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:773	3635000.108	25.000	1017.043	n2o:CCF2020
MBA:773	owl:NamedIndividual	MBA:354	3635000.108	25.000	1017.043	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:781	471875.014	25.000	1937.384	n2o:CCF2020
MBA:781	owl:NamedIndividual	MBA:354	471875.014	25.000	1937.384	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:784	10923750.326	25.000	4106.289	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:354	10923750.326	25.000	4106.289	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:792	2357500.070	25.000	2931.841	n2o:CCF2020
MBA:792	owl:NamedIndividual	MBA:354	2357500.070	25.000	2931.841	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:798	2163125.064	25.000	1396.072	n2o:CCF2020
MBA:798	owl:NamedIndividual	MBA:354	2163125.064	25.000	1396.072	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:83	11988750.357	25.000	765.956	n2o:CCF2020
MBA:83	owl:NamedIndividual	MBA:354	11988750.357	25.000	765.956	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:832	2926250.087	25.000	2592.012	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:354	2926250.087	25.000	2592.012	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:839	1815000.054	25.000	1244.543	n2o:CCF2020
MBA:839	owl:NamedIndividual	MBA:354	1815000.054	25.000	1244.543	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:852	3585625.107	25.000	502.212	n2o:CCF2020
MBA:852	owl:NamedIndividual	MBA:354	3585625.107	25.000	502.212	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:859	302500.009	25.000	1441.856	n2o:CCF2020
MBA:859	owl:NamedIndividual	MBA:354	302500.009	25.000	1441.856	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:863	4014375.120	25.000	1585.079	n2o:CCF2020
MBA:863	owl:NamedIndividual	MBA:354	4014375.120	25.000	1585.079	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:867	45000.001	25.000	2513.525	n2o:CCF2020
MBA:867	owl:NamedIndividual	MBA:354	45000.001	25.000	2513.525	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:877	2100625.063	25.000	1409.628	n2o:CCF2020
MBA:877	owl:NamedIndividual	MBA:354	2100625.063	25.000	1409.628	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:901	26306250.784	25.000	1047.615	n2o:CCF2020
MBA:901	owl:NamedIndividual	MBA:354	26306250.784	25.000	1047.615	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:903	2510000.075	25.000	1666.724	n2o:CCF2020
MBA:903	owl:NamedIndividual	MBA:354	2510000.075	25.000	1666.724	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:91	31250.001	25.000	2445.563	n2o:CCF2020
MBA:91	owl:NamedIndividual	MBA:354	31250.001	25.000	2445.563	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:933	6748125.201	25.000	2320.768	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:354	6748125.201	25.000	2320.768	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:957	76250.002	25.000	2251.047	n2o:CCF2020
MBA:957	owl:NamedIndividual	MBA:354	76250.002	25.000	2251.047	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:96	2349375.070	25.000	1445.765	n2o:CCF2020
MBA:96	owl:NamedIndividual	MBA:354	2349375.070	25.000	1445.765	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:970	2205000.066	25.000	1063.727	n2o:CCF2020
MBA:970	owl:NamedIndividual	MBA:354	2205000.066	25.000	1063.727	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:978	3441250.103	25.000	540.030	n2o:CCF2020
MBA:978	owl:NamedIndividual	MBA:354	3441250.103	25.000	540.030	n2o:CCF2020
MBA:358	owl:NamedIndividual	MBA:771	369375.011	25.000	1298.842	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:358	369375.011	25.000	1298.842	n2o:CCF2020
MBA:358	owl:NamedIndividual	MBA:898	423750.013	25.000	342.373	n2o:CCF2020
MBA:898	owl:NamedIndividual	MBA:358	423750.013	25.000	342.373	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:369	1061875.032	25.000	1459.735	n2o:CCF2020
MBA:369	owl:NamedIndividual	MBA:361	1061875.032	25.000	1459.735	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:484682512	705000.021	25.000	1516.894	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:361	705000.021	25.000	1516.894	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:768	897500.027	25.000	2112.500	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:361	897500.027	25.000	2112.500	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:894	1643750.049	25.000	1460.151	n2o:CCF2020
MBA:894	owl:NamedIndividual	MBA:361	1643750.049	25.000	1460.151	n2o:CCF2020
MBA:361	owl:NamedIndividual	MBA:985	366875.011	25.000	2768.206	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:361	366875.011	25.000	2768.206	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:483	43750.001	25.000	896.364	n2o:CCF2020
MBA:483	owl:NamedIndividual	MBA:362	43750.001	25.000	896.364	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:549	271875.008	25.000	640.610	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:362	271875.008	25.000	640.610	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:575	2106250.063	25.000	341.745	n2o:CCF2020
MBA:575	owl:NamedIndividual	MBA:362	2106250.063	25.000	341.745	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:59	1850625.055	25.000	252.821	n2o:CCF2020
MBA:59	owl:NamedIndividual	MBA:362	1850625.055	25.000	252.821	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:599	706875.021	25.000	550.893	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:362	706875.021	25.000	550.893	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:64	146875.004	25.000	794.421	n2o:CCF2020
MBA:64	owl:NamedIndividual	MBA:362	146875.004	25.000	794.421	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:741	26250.001	25.000	949.823	n2o:CCF2020
MBA:741	owl:NamedIndividual	MBA:362	26250.001	25.000	949.823	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:824	987500.029	25.000	618.708	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:362	987500.029	25.000	618.708	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:907	1867500.056	25.000	454.040	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:362	1867500.056	25.000	454.040	n2o:CCF2020
MBA:362	owl:NamedIndividual	MBA:930	895625.027	25.000	754.617	n2o:CCF2020
MBA:930	owl:NamedIndividual	MBA:362	895625.027	25.000	754.617	n2o:CCF2020
MBA:364	owl:NamedIndividual	MBA:470	405625.012	25.000	332.215	n2o:CCF2020
MBA:470	owl:NamedIndividual	MBA:364	405625.012	25.000	332.215	n2o:CCF2020
MBA:364	owl:NamedIndividual	MBA:760	462500.014	25.000	561.004	n2o:CCF2020
MBA:760	owl:NamedIndividual	MBA:364	462500.014	25.000	561.004	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:549	1107500.033	25.000	845.665	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:366	1107500.033	25.000	845.665	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:599	32500.001	25.000	465.906	n2o:CCF2020
MBA:599	owl:NamedIndividual	MBA:366	32500.001	25.000	465.906	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:629	116875.003	25.000	558.543	n2o:CCF2020
MBA:629	owl:NamedIndividual	MBA:366	116875.003	25.000	558.543	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:685	1206250.036	25.000	144.431	n2o:CCF2020
MBA:685	owl:NamedIndividual	MBA:366	1206250.036	25.000	144.431	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:741	5625.000	25.000	719.083	n2o:CCF2020
MBA:741	owl:NamedIndividual	MBA:366	5625.000	25.000	719.083	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:824	1215000.036	25.000	561.381	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:366	1215000.036	25.000	561.381	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:907	30000.001	25.000	577.043	n2o:CCF2020
MBA:907	owl:NamedIndividual	MBA:366	30000.001	25.000	577.043	n2o:CCF2020
MBA:369	owl:NamedIndividual	MBA:484682512	3846250.115	25.000	1560.778	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:369	3846250.115	25.000	1560.778	n2o:CCF2020
MBA:369	owl:NamedIndividual	MBA:985	5363125.160	25.000	1310.579	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:369	5363125.160	25.000	1310.579	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:512	1094375.033	25.000	742.708	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:372	1094375.033	25.000	742.708	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:589508455	166875.005	25.000	240.984	n2o:CCF2020
MBA:589508455	owl:NamedIndividual	MBA:372	166875.005	25.000	240.984	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:752	11250.000	25.000	1785.444	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:372	11250.000	25.000	1785.444	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:91	156875.005	25.000	59.609	n2o:CCF2020
MBA:91	owl:NamedIndividual	MBA:372	156875.005	25.000	59.609	n2o:CCF2020
MBA:372	owl:NamedIndividual	MBA:989	21250.001	25.000	347.018	n2o:CCF2020
MBA:989	owl:NamedIndividual	MBA:372	21250.001	25.000	347.018	n2o:CCF2020
MBA:374	owl:NamedIndividual	MBA:381	3877500.116	25.000	96.117	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:374	3877500.116	25.000	96.117	n2o:CCF2020
MBA:374	owl:NamedIndividual	MBA:749	744375.022	25.000	54.893	n2o:CCF2020
MBA:749	owl:NamedIndividual	MBA:374	744375.022	25.000	54.893	n2o:CCF2020
MBA:374	owl:NamedIndividual	MBA:797	165000.005	25.000	1010.395	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:374	165000.005	25.000	1010.395	n2o:CCF2020
MBA:374	owl:NamedIndividual	MBA:832	76250.002	25.000	1698.977	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:374	76250.002	25.000	1698.977	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:484682512	7068750.211	25.000	1156.758	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:378	7068750.211	25.000	1156.758	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:541	97500.003	25.000	2173.100	n2o:CCF2020
MBA:541	owl:NamedIndividual	MBA:378	97500.003	25.000	2173.100	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:672	238750.007	25.000	1148.309	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:378	238750.007	25.000	1148.309	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:677	6839375.204	25.000	1119.491	n2o:CCF2020
MBA:677	owl:NamedIndividual	MBA:378	6839375.204	25.000	1119.491	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:776	1949375.058	25.000	558.093	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:378	1949375.058	25.000	558.093	n2o:CCF2020
MBA:38	owl:NamedIndividual	MBA:549	106875.003	25.000	1818.508	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:38	106875.003	25.000	1818.508	n2o:CCF2020
MBA:38	owl:NamedIndividual	MBA:63	452500.013	25.000	445.953	n2o:CCF2020
MBA:63	owl:NamedIndividual	MBA:38	452500.013	25.000	445.953	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:749	148125.004	25.000	132.905	n2o:CCF2020
MBA:749	owl:NamedIndividual	MBA:381	148125.004	25.000	132.905	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:784	6081250.181	25.000	612.044	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:381	6081250.181	25.000	612.044	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:792	155000.005	25.000	622.970	n2o:CCF2020
MBA:792	owl:NamedIndividual	MBA:381	155000.005	25.000	622.970	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:797	1875.000	25.000	1102.854	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:381	1875.000	25.000	1102.854	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:824	70000.002	25.000	1573.853	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:381	70000.002	25.000	1573.853	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:832	536875.016	25.000	1635.905	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:381	536875.016	25.000	1635.905	n2o:CCF2020
MBA:381	owl:NamedIndividual	MBA:863	16875.001	25.000	1976.876	n2o:CCF2020
MBA:863	owl:NamedIndividual	MBA:381	16875.001	25.000	1976.876	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:423	12630000.376	25.000	562.788	n2o:CCF2020
MBA:423	owl:NamedIndividual	MBA:382	12630000.376	25.000	562.788	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:463	702500.021	25.000	686.393	n2o:CCF2020
MBA:463	owl:NamedIndividual	MBA:382	702500.021	25.000	686.393	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:484682470	10710625.319	25.000	993.494	n2o:CCF2020
MBA:484682470	owl:NamedIndividual	MBA:382	10710625.319	25.000	993.494	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:502	372500.011	25.000	902.020	n2o:CCF2020
MBA:502	owl:NamedIndividual	MBA:382	372500.011	25.000	902.020	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:589508447	1202500.036	25.000	2844.125	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:382	1202500.036	25.000	2844.125	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:726	16420625.489	25.000	133.809	n2o:CCF2020
MBA:726	owl:NamedIndividual	MBA:382	16420625.489	25.000	133.809	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:768	34763126.036	25.000	1080.543	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:382	34763126.036	25.000	1080.543	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:81	30625.001	25.000	1963.927	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:382	30625.001	25.000	1963.927	n2o:CCF2020
MBA:382	owl:NamedIndividual	MBA:982	589375.018	25.000	1268.238	n2o:CCF2020
MBA:982	owl:NamedIndividual	MBA:382	589375.018	25.000	1268.238	n2o:CCF2020
MBA:385	owl:NamedIndividual	MBA:394	39375.001	25.000	1484.306	n2o:CCF2020
MBA:394	owl:NamedIndividual	MBA:385	39375.001	25.000	1484.306	n2o:CCF2020
MBA:385	owl:NamedIndividual	MBA:409	4146250.124	25.000	637.453	n2o:CCF2020
MBA:409	owl:NamedIndividual	MBA:385	4146250.124	25.000	637.453	n2o:CCF2020
MBA:385	owl:NamedIndividual	MBA:417	3018750.090	25.000	1272.915	n2o:CCF2020
