ID	Type	PCL:0010063	cell_count	cell_ratio	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AI dcterms:source
WMB:CS20230722_SUBC_235	owl:NamedIndividual	MBA:931	3342	0.244316	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_235	owl:NamedIndividual	MBA:574	1326	0.096937	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_236	owl:NamedIndividual	MBA:136	69	0.734043	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_236	owl:NamedIndividual	MBA:651	7	0.074468	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_236	owl:NamedIndividual	MBA:852	13	0.138298	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:679	66	0.071739	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:1048	84	0.091304	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:202	68	0.073913	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:771	91	0.098913	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:898	58	0.063043	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:1093	123	0.133696	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:146	102	0.110870	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_237	owl:NamedIndividual	MBA:574	86	0.093478	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:136	197	0.089302	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:202	239	0.108341	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:354	152	0.068903	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:651	749	0.339529	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:852	258	0.116954	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_238	owl:NamedIndividual	MBA:225	244	0.110607	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_239	owl:NamedIndividual	MBA:1048	37	0.596774	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_239	owl:NamedIndividual	MBA:307	16	0.258065	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_239	owl:NamedIndividual	MBA:206	4	0.064516	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_240	owl:NamedIndividual	MBA:1048	8	0.666667	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_240	owl:NamedIndividual	MBA:1107	2	0.166667	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_240	owl:NamedIndividual	MBA:978	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_240	owl:NamedIndividual	MBA:146	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_241	owl:NamedIndividual	MBA:651	10	0.250000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_241	owl:NamedIndividual	MBA:437	27	0.675000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:136	20	0.173913	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:354	8	0.069565	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:970	21	0.182609	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:169	33	0.286957	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:145	16	0.139130	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_242	owl:NamedIndividual	MBA:62	6	0.052174	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:1048	687	0.072545	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:136	729	0.076980	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:128	531	0.056072	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:852	934	0.098627	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:1093	785	0.082893	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_243	owl:NamedIndividual	MBA:146	578	0.061035	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_244	owl:NamedIndividual	MBA:202	75	0.283019	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_244	owl:NamedIndividual	MBA:354	37	0.139623	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_244	owl:NamedIndividual	MBA:968	21	0.079245	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_244	owl:NamedIndividual	MBA:852	16	0.060377	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_244	owl:NamedIndividual	MBA:225	47	0.177358	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_245	owl:NamedIndividual	MBA:1033	88	0.074012	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_245	owl:NamedIndividual	MBA:354	83	0.069807	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_245	owl:NamedIndividual	MBA:651	63	0.052986	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_245	owl:NamedIndividual	MBA:852	179	0.150547	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_245	owl:NamedIndividual	MBA:437	444	0.373423	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_246	owl:NamedIndividual	MBA:354	154	0.095474	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_246	owl:NamedIndividual	MBA:437	516	0.319901	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_246	owl:NamedIndividual	MBA:445	143	0.088655	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_246	owl:NamedIndividual	MBA:229	113	0.070056	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_247	owl:NamedIndividual	MBA:202	287	0.471264	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_247	owl:NamedIndividual	MBA:354	32	0.052545	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_247	owl:NamedIndividual	MBA:852	35	0.057471	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_247	owl:NamedIndividual	MBA:1093	35	0.057471	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_247	owl:NamedIndividual	MBA:225	55	0.090312	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_248	owl:NamedIndividual	MBA:202	632	0.513821	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_248	owl:NamedIndividual	MBA:225	120	0.097561	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_248	owl:NamedIndividual	MBA:145	142	0.115447	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_248	owl:NamedIndividual	MBA:108	74	0.060163	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_249	owl:NamedIndividual	MBA:651	1	0.500000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_249	owl:NamedIndividual	MBA:852	1	0.500000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:512	98	0.057176	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:846	89	0.051925	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:989	214	0.124854	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:91	358	0.208868	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:202	88	0.051342	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_250	owl:NamedIndividual	MBA:728	518	0.302217	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_251	owl:NamedIndividual	MBA:651	106	0.113127	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_251	owl:NamedIndividual	MBA:771	143	0.152615	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_251	owl:NamedIndividual	MBA:867	122	0.130203	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_251	owl:NamedIndividual	MBA:978	56	0.059765	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:839	47	0.119289	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:202	38	0.096447	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:651	131	0.332487	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:852	63	0.159898	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:114	38	0.096447	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_252	owl:NamedIndividual	MBA:661	22	0.055838	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_253	owl:NamedIndividual	MBA:83	883	0.472698	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_253	owl:NamedIndividual	MBA:354	644	0.344754	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_253	owl:NamedIndividual	MBA:190	207	0.110814	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_254	owl:NamedIndividual	MBA:96	270	0.087013	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_254	owl:NamedIndividual	MBA:1049	892	0.287464	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_254	owl:NamedIndividual	MBA:101	1090	0.351273	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_255	owl:NamedIndividual	MBA:354	47	0.082746	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_255	owl:NamedIndividual	MBA:7	42	0.073944	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_255	owl:NamedIndividual	MBA:437	33	0.058099	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_255	owl:NamedIndividual	MBA:445	315	0.554577	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_255	owl:NamedIndividual	MBA:229	100	0.176056	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_256	owl:NamedIndividual	MBA:589508451	21	0.139073	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_256	owl:NamedIndividual	MBA:437	98	0.649007	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_256	owl:NamedIndividual	MBA:445	11	0.072848	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_256	owl:NamedIndividual	MBA:229	11	0.072848	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_257	owl:NamedIndividual	MBA:512	2	0.095238	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_257	owl:NamedIndividual	MBA:589508451	7	0.333333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_257	owl:NamedIndividual	MBA:437	3	0.142857	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_257	owl:NamedIndividual	MBA:229	2	0.095238	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_258	owl:NamedIndividual	MBA:354	3	0.250000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_258	owl:NamedIndividual	MBA:589508451	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_258	owl:NamedIndividual	MBA:437	6	0.500000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_258	owl:NamedIndividual	MBA:229	1	0.083333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_259	owl:NamedIndividual	MBA:354	12	0.134831	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_259	owl:NamedIndividual	MBA:651	16	0.179775	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_259	owl:NamedIndividual	MBA:225	5	0.056180	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_259	owl:NamedIndividual	MBA:437	53	0.595506	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:1048	2	0.133333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:136	2	0.133333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:955	2	0.133333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:177	1	0.066667	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:651	3	0.200000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:852	2	0.133333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_260	owl:NamedIndividual	MBA:773	3	0.200000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_261	owl:NamedIndividual	MBA:136	119	0.065529	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_261	owl:NamedIndividual	MBA:852	110	0.060573	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_261	owl:NamedIndividual	MBA:621	389	0.214207	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_261	owl:NamedIndividual	MBA:661	578	0.318282	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_262	owl:NamedIndividual	MBA:129	8	0.380952	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_263	owl:NamedIndividual	MBA:679	593	0.456505	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_263	owl:NamedIndividual	MBA:771	215	0.165512	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_263	owl:NamedIndividual	MBA:574	86	0.066205	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_264	owl:NamedIndividual	MBA:771	272	0.084603	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_264	owl:NamedIndividual	MBA:1093	632	0.196579	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_264	owl:NamedIndividual	MBA:146	1058	0.329082	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_264	owl:NamedIndividual	MBA:574	377	0.117263	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_265	owl:NamedIndividual	MBA:976	25	0.074627	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_265	owl:NamedIndividual	MBA:202	20	0.059701	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_265	owl:NamedIndividual	MBA:771	63	0.188060	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_265	owl:NamedIndividual	MBA:867	76	0.226866	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_265	owl:NamedIndividual	MBA:7	24	0.071642	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_266	owl:NamedIndividual	MBA:136	33	0.184358	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_266	owl:NamedIndividual	MBA:771	22	0.122905	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_266	owl:NamedIndividual	MBA:1093	77	0.430168	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_266	owl:NamedIndividual	MBA:661	12	0.067039	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:679	207	0.222342	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:313	57	0.061224	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:128	59	0.063373	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:771	113	0.121375	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:898	53	0.056928	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_267	owl:NamedIndividual	MBA:146	237	0.254565	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_268	owl:NamedIndividual	MBA:313	200	0.154919	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_268	owl:NamedIndividual	MBA:128	99	0.076685	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_268	owl:NamedIndividual	MBA:771	83	0.064291	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_268	owl:NamedIndividual	MBA:795	81	0.062742	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_268	owl:NamedIndividual	MBA:146	285	0.220759	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_269	owl:NamedIndividual	MBA:140	6	0.053571	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_269	owl:NamedIndividual	MBA:162	11	0.098214	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_269	owl:NamedIndividual	MBA:795	57	0.508929	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_269	owl:NamedIndividual	MBA:898	14	0.125000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_269	owl:NamedIndividual	MBA:1052	10	0.089286	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:679	49	0.057243	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:880	59	0.068925	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:162	75	0.087617	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:313	51	0.059579	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:128	100	0.116822	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:771	104	0.121495	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:795	73	0.085280	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:898	247	0.288551	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_270	owl:NamedIndividual	MBA:757	54	0.063084	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:604	146	0.248299	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:771	58	0.098639	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:898	109	0.185374	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:1093	39	0.066327	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:146	54	0.091837	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:238	40	0.068027	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_271	owl:NamedIndividual	MBA:574	44	0.074830	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:679	90	0.109091	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:162	90	0.109091	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:128	44	0.053333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:771	110	0.133333	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:795	56	0.067879	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:898	137	0.166061	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_272	owl:NamedIndividual	MBA:146	126	0.152727	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_273	owl:NamedIndividual	MBA:679	94	0.115764	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_273	owl:NamedIndividual	MBA:898	358	0.440887	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_273	owl:NamedIndividual	MBA:599626927	163	0.200739	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_274	owl:NamedIndividual	MBA:898	49	0.960784	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_275	owl:NamedIndividual	MBA:898	145	0.953947	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_276	owl:NamedIndividual	MBA:162	78	0.210811	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_276	owl:NamedIndividual	MBA:771	20	0.054054	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_276	owl:NamedIndividual	MBA:795	55	0.148649	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_276	owl:NamedIndividual	MBA:898	124	0.335135	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:679	220	0.109127	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:880	400	0.198413	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:607344838	194	0.096230	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:607344834	119	0.059028	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:313	105	0.052083	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_277	owl:NamedIndividual	MBA:898	271	0.134425	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_278	owl:NamedIndividual	MBA:612	753	0.199841	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_278	owl:NamedIndividual	MBA:642	295	0.078291	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_278	owl:NamedIndividual	MBA:771	529	0.140393	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_278	owl:NamedIndividual	MBA:114	237	0.062898	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_278	owl:NamedIndividual	MBA:78	229	0.060775	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_279	owl:NamedIndividual	MBA:771	18	0.075000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_279	owl:NamedIndividual	MBA:7	160	0.666667	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_279	owl:NamedIndividual	MBA:229	18	0.075000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_280	owl:NamedIndividual	MBA:616	17	0.069672	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_280	owl:NamedIndividual	MBA:612	75	0.307377	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_280	owl:NamedIndividual	MBA:771	15	0.061475	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_280	owl:NamedIndividual	MBA:658	77	0.315574	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_281	owl:NamedIndividual	MBA:612	31	0.051495	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_281	owl:NamedIndividual	MBA:771	166	0.275748	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_281	owl:NamedIndividual	MBA:122	232	0.385382	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_281	owl:NamedIndividual	MBA:841	43	0.071429	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_282	owl:NamedIndividual	MBA:1048	147	0.126289	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_282	owl:NamedIndividual	MBA:136	82	0.070447	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_282	owl:NamedIndividual	MBA:202	114	0.097938	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_282	owl:NamedIndividual	MBA:771	72	0.061856	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_282	owl:NamedIndividual	MBA:852	83	0.071306	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:1048	131	0.081468	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:202	293	0.182214	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:354	92	0.057214	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:771	81	0.050373	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:970	108	0.067164	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:169	365	0.226990	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:145	181	0.112562	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_283	owl:NamedIndividual	MBA:108	103	0.064055	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_284	owl:NamedIndividual	MBA:852	14	0.560000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_284	owl:NamedIndividual	MBA:978	8	0.320000	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:1048	857	0.079810	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:136	826	0.076923	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:771	695	0.064723	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:852	771	0.071801	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:1093	995	0.092662	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_285	owl:NamedIndividual	MBA:146	789	0.073477	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:1048	49	0.128947	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:136	26	0.068421	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:202	22	0.057895	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_SUBC_286	owl:NamedIndividual	MBA:354	47	0.123684	doi:10.1038/s41586-023-06812-z
