ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	completeness	spatial_atlas	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AT n2o:cellCountCompleteness^^xsd:string	>AI n2o:spatialReferenceAtlas	>AI dcterms:source
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:363	1889	0.002875	5212		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:399	14312	0.021781	39968		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:407	14952	0.022755	38979		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:412	2844	0.004328	6007		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:415	9648	0.014683	36710		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:430	20255	0.030825	37677		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:434	8277	0.012596	17247		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:442	1028	0.001564	9281		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:466	421	0.000641	8805		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:479	3209	0.004884	16380		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:486	2885	0.004391	15277		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:495	8574	0.013048	18901		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:504	1769	0.002692	12467		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:52	3492	0.005314	8974		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:542	7256	0.011043	30170		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:543	3425	0.005212	10412		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:577	3668	0.005582	8026		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:588	943	0.001435	5760		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:593	2226	0.003388	10635		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:610	5710	0.008690	16388		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:625	2230	0.003394	6466		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:630	2587	0.003937	6167		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:648	7462	0.011356	15703		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_CLAS_01	owl:NamedIndividual	MBA:654	6518	0.009920	12076		n2o:CCF2020	doi:10.1038/s41586-023-06808-9
