ID	Type	PCL:0010063	cell_count	cell_ratio	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AI dcterms:source
WMB:CS20230722_SUPT_0270	owl:NamedIndividual	MBA:672	3581	0.162832	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0270	owl:NamedIndividual	MBA:754	10615	0.482676	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0271	owl:NamedIndividual	MBA:672	1978	0.825543	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0271	owl:NamedIndividual	MBA:477	168	0.070117	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0272	owl:NamedIndividual	MBA:56	1632	0.466686	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0272	owl:NamedIndividual	MBA:672	1244	0.355733	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0272	owl:NamedIndividual	MBA:477	262	0.074921	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0273	owl:NamedIndividual	MBA:56	4007	0.760630	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0273	owl:NamedIndividual	MBA:672	1089	0.206720	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0274	owl:NamedIndividual	MBA:672	2937	0.864078	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0274	owl:NamedIndividual	MBA:477	191	0.056193	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0275	owl:NamedIndividual	MBA:56	11032	0.402613	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0275	owl:NamedIndividual	MBA:672	9387	0.342579	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0275	owl:NamedIndividual	MBA:754	4736	0.172840	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0276	owl:NamedIndividual	MBA:56	281	0.176065	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0276	owl:NamedIndividual	MBA:351	85	0.053258	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0276	owl:NamedIndividual	MBA:672	765	0.479323	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0276	owl:NamedIndividual	MBA:477	158	0.098997	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0277	owl:NamedIndividual	MBA:672	52748	0.960242	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0278	owl:NamedIndividual	MBA:56	697	0.462508	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0278	owl:NamedIndividual	MBA:672	577	0.382880	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0279	owl:NamedIndividual	MBA:56	889	0.269639	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0279	owl:NamedIndividual	MBA:672	2157	0.654231	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0280	owl:NamedIndividual	MBA:551	1	0.050000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0280	owl:NamedIndividual	MBA:672	14	0.700000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0280	owl:NamedIndividual	MBA:477	5	0.250000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0281	owl:NamedIndividual	MBA:672	2315	0.923414	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0282	owl:NamedIndividual	MBA:56	2183	0.628744	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0282	owl:NamedIndividual	MBA:672	939	0.270449	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	MBA:56	1307	0.467788	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	MBA:672	340	0.121689	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	MBA:698	154	0.055118	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	MBA:754	481	0.172155	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0283	owl:NamedIndividual	MBA:342	203	0.072656	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0284	owl:NamedIndividual	MBA:56	915	0.373013	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0284	owl:NamedIndividual	MBA:672	853	0.347737	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0284	owl:NamedIndividual	MBA:477	170	0.069303	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0285	owl:NamedIndividual	MBA:56	376	0.101649	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0285	owl:NamedIndividual	MBA:672	1727	0.466883	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0285	owl:NamedIndividual	MBA:342	230	0.062179	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0285	owl:NamedIndividual	MBA:477	217	0.058665	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	MBA:559	276	0.054610	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	MBA:672	492	0.097349	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	MBA:966	286	0.056589	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	MBA:998	292	0.057776	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0286	owl:NamedIndividual	MBA:477	589	0.116541	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0287	owl:NamedIndividual	MBA:56	1252	0.295632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0287	owl:NamedIndividual	MBA:672	455	0.107438	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0287	owl:NamedIndividual	MBA:342	533	0.125856	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0287	owl:NamedIndividual	MBA:477	645	0.152302	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	MBA:303	349	0.063145	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	MBA:544	464	0.083952	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	MBA:559	727	0.131536	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	MBA:131	334	0.060431	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0288	owl:NamedIndividual	MBA:477	1122	0.203003	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:23	44	0.055696	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:327	165	0.208861	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:559	46	0.058228	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:703	49	0.062025	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:966	49	0.062025	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:998	59	0.074684	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0289	owl:NamedIndividual	MBA:477	159	0.201266	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:703	12	0.093023	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:966	36	0.279070	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:998	7	0.054264	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:698	16	0.124031	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:961	17	0.131783	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0290	owl:NamedIndividual	MBA:477	10	0.077519	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:23	16	0.096970	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:327	28	0.169697	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:703	17	0.103030	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:966	59	0.357576	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:998	10	0.060606	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0291	owl:NamedIndividual	MBA:477	13	0.078788	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0292	owl:NamedIndividual	MBA:327	10	0.063694	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0292	owl:NamedIndividual	MBA:703	24	0.152866	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0292	owl:NamedIndividual	MBA:966	25	0.159236	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0292	owl:NamedIndividual	MBA:998	18	0.114650	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0292	owl:NamedIndividual	MBA:477	18	0.114650	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0293	owl:NamedIndividual	MBA:220	197	0.701068	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0293	owl:NamedIndividual	MBA:228	17	0.060498	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0293	owl:NamedIndividual	MBA:244	19	0.067616	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:23	15	0.205479	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:327	8	0.109589	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:559	4	0.054795	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:966	4	0.054795	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:998	5	0.068493	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:342	6	0.082192	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0294	owl:NamedIndividual	MBA:477	5	0.068493	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	MBA:159	303	0.164050	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	MBA:258	112	0.060639	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	MBA:698	299	0.161884	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	MBA:961	289	0.156470	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0295	owl:NamedIndividual	MBA:477	307	0.166215	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0296	owl:NamedIndividual	MBA:258	14	0.259259	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0296	owl:NamedIndividual	MBA:564	4	0.074074	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0296	owl:NamedIndividual	MBA:698	4	0.074074	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0296	owl:NamedIndividual	MBA:310	4	0.074074	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0296	owl:NamedIndividual	MBA:477	15	0.277778	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:159	40	0.145455	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:220	30	0.109091	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:244	21	0.076364	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:698	45	0.163636	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:961	20	0.072727	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:477	16	0.058182	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0297	owl:NamedIndividual	MBA:605	20	0.072727	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0298	owl:NamedIndividual	MBA:698	5	0.454545	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0298	owl:NamedIndividual	MBA:961	4	0.363636	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0298	owl:NamedIndividual	MBA:477	2	0.181818	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:258	24	0.089219	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:266	61	0.226766	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:507	67	0.249071	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:244	45	0.167286	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:310	19	0.070632	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0299	owl:NamedIndividual	MBA:477	20	0.074349	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	MBA:258	137	0.292735	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	MBA:266	149	0.318376	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	MBA:310	58	0.123932	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	MBA:477	32	0.068376	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0300	owl:NamedIndividual	MBA:581	41	0.087607	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0301	owl:NamedIndividual	MBA:351	20	0.055096	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0301	owl:NamedIndividual	MBA:258	51	0.140496	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0301	owl:NamedIndividual	MBA:266	231	0.636364	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0301	owl:NamedIndividual	MBA:477	39	0.107438	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0302	owl:NamedIndividual	MBA:258	52	0.126214	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0302	owl:NamedIndividual	MBA:266	227	0.550971	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0302	owl:NamedIndividual	MBA:310	34	0.082524	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0302	owl:NamedIndividual	MBA:477	27	0.065534	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0302	owl:NamedIndividual	MBA:581	41	0.099515	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0303	owl:NamedIndividual	MBA:351	38	0.061192	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0303	owl:NamedIndividual	MBA:258	162	0.260870	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0303	owl:NamedIndividual	MBA:266	351	0.565217	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0303	owl:NamedIndividual	MBA:477	39	0.062802	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0304	owl:NamedIndividual	MBA:258	34	0.346939	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0304	owl:NamedIndividual	MBA:266	58	0.591837	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0305	owl:NamedIndividual	MBA:258	114	0.606383	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0305	owl:NamedIndividual	MBA:266	12	0.063830	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0305	owl:NamedIndividual	MBA:564	10	0.053191	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0305	owl:NamedIndividual	MBA:477	35	0.186170	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0306	owl:NamedIndividual	MBA:258	34	0.492754	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0306	owl:NamedIndividual	MBA:266	26	0.376812	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0307	owl:NamedIndividual	MBA:250	39	0.076772	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0307	owl:NamedIndividual	MBA:258	311	0.612205	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0307	owl:NamedIndividual	MBA:266	113	0.222441	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0308	owl:NamedIndividual	MBA:351	57	0.125000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0308	owl:NamedIndividual	MBA:258	75	0.164474	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0308	owl:NamedIndividual	MBA:266	192	0.421053	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0308	owl:NamedIndividual	MBA:477	76	0.166667	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0309	owl:NamedIndividual	MBA:258	273	0.630485	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0309	owl:NamedIndividual	MBA:266	112	0.258661	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0310	owl:NamedIndividual	MBA:258	224	0.797153	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0310	owl:NamedIndividual	MBA:266	35	0.124555	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0311	owl:NamedIndividual	MBA:258	70	0.538462	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0311	owl:NamedIndividual	MBA:266	35	0.269231	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0311	owl:NamedIndividual	MBA:477	13	0.100000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0312	owl:NamedIndividual	MBA:258	66	0.260870	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0312	owl:NamedIndividual	MBA:266	170	0.671937	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0313	owl:NamedIndividual	MBA:258	71	0.639640	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0313	owl:NamedIndividual	MBA:266	15	0.135135	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0313	owl:NamedIndividual	MBA:477	15	0.135135	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0314	owl:NamedIndividual	MBA:258	125	0.766871	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0314	owl:NamedIndividual	MBA:266	25	0.153374	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0314	owl:NamedIndividual	MBA:310	11	0.067485	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0315	owl:NamedIndividual	MBA:250	16	0.087432	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0315	owl:NamedIndividual	MBA:258	116	0.633880	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0315	owl:NamedIndividual	MBA:310	28	0.153005	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0316	owl:NamedIndividual	MBA:258	84	0.494118	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0316	owl:NamedIndividual	MBA:310	50	0.294118	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0316	owl:NamedIndividual	MBA:581	9	0.052941	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0317	owl:NamedIndividual	MBA:258	645	0.517657	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0317	owl:NamedIndividual	MBA:266	347	0.278491	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0317	owl:NamedIndividual	MBA:477	187	0.150080	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0318	owl:NamedIndividual	MBA:258	394	0.602446	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0318	owl:NamedIndividual	MBA:266	179	0.273700	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0318	owl:NamedIndividual	MBA:477	66	0.100917	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0319	owl:NamedIndividual	MBA:258	317	0.507200	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0319	owl:NamedIndividual	MBA:266	140	0.224000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0319	owl:NamedIndividual	MBA:477	81	0.129600	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0320	owl:NamedIndividual	MBA:258	17	0.101190	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0320	owl:NamedIndividual	MBA:698	19	0.113095	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0320	owl:NamedIndividual	MBA:477	78	0.464286	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0320	owl:NamedIndividual	MBA:597	44	0.261905	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0321	owl:NamedIndividual	MBA:258	187	0.466334	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0321	owl:NamedIndividual	MBA:266	135	0.336658	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0321	owl:NamedIndividual	MBA:477	31	0.077307	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0322	owl:NamedIndividual	MBA:258	11	0.085271	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0322	owl:NamedIndividual	MBA:310	40	0.310078	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0322	owl:NamedIndividual	MBA:581	53	0.410853	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0322	owl:NamedIndividual	MBA:603	10	0.077519	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0322	owl:NamedIndividual	MBA:449	10	0.077519	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0323	owl:NamedIndividual	MBA:351	4	0.072727	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0323	owl:NamedIndividual	MBA:258	38	0.690909	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0323	owl:NamedIndividual	MBA:266	8	0.145455	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0323	owl:NamedIndividual	MBA:477	3	0.054545	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0324	owl:NamedIndividual	MBA:258	147	0.376923	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0324	owl:NamedIndividual	MBA:266	61	0.156410	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0324	owl:NamedIndividual	MBA:310	65	0.166667	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0324	owl:NamedIndividual	MBA:581	68	0.174359	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0325	owl:NamedIndividual	MBA:258	38	0.417582	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0325	owl:NamedIndividual	MBA:310	26	0.285714	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0325	owl:NamedIndividual	MBA:581	9	0.098901	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0325	owl:NamedIndividual	MBA:603	7	0.076923	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0326	owl:NamedIndividual	MBA:250	1164	0.538390	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0326	owl:NamedIndividual	MBA:258	498	0.230342	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0326	owl:NamedIndividual	MBA:477	117	0.054117	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0327	owl:NamedIndividual	MBA:250	314	0.345815	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0327	owl:NamedIndividual	MBA:258	334	0.367841	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0327	owl:NamedIndividual	MBA:310	59	0.064978	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0327	owl:NamedIndividual	MBA:603	69	0.075991	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0328	owl:NamedIndividual	MBA:258	124	0.372372	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0328	owl:NamedIndividual	MBA:266	106	0.318318	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0328	owl:NamedIndividual	MBA:477	49	0.147147	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0329	owl:NamedIndividual	MBA:250	239	0.354599	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0329	owl:NamedIndividual	MBA:258	338	0.501484	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0329	owl:NamedIndividual	MBA:477	39	0.057864	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0330	owl:NamedIndividual	MBA:258	173	0.827751	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0330	owl:NamedIndividual	MBA:266	12	0.057416	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0330	owl:NamedIndividual	MBA:310	13	0.062201	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0331	owl:NamedIndividual	MBA:258	36	0.500000	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0331	owl:NamedIndividual	MBA:266	29	0.402778	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0332	owl:NamedIndividual	MBA:258	213	0.737024	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0332	owl:NamedIndividual	MBA:266	33	0.114187	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0332	owl:NamedIndividual	MBA:310	23	0.079585	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0333	owl:NamedIndividual	MBA:250	122	0.194268	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0333	owl:NamedIndividual	MBA:258	170	0.270701	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0333	owl:NamedIndividual	MBA:310	66	0.105096	doi:10.1038/s41586-023-06808-9
WMB:CS20230722_SUPT_0333	owl:NamedIndividual	MBA:333	33	0.052548	doi:10.1038/s41586-023-06808-9
