ID	Type	PCL:0010063	cell_count	cell_ratio	in_or_near_100	completeness	spatial_atlas	source
ID	TYPE	AI PCL:0010063	>AT PCL:0010060^^xsd:integer	>AT PCL:0010065^^xsd:float	>AT n2o:countInOrNear100um^^xsd:integer	>AT n2o:cellCountCompleteness^^xsd:string	>AI n2o:spatialReferenceAtlas	>AI dcterms:source
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:128	130	0.015565	312		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:133	98	0.011734	166		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:146	19	0.002275	76		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:159	39	0.004670	77		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:197	59	0.007064	172		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:214	2	0.000239	68		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:223	92	0.011015	150		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:246	64	0.007663	130		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:364	7	0.000838	83		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:374	230	0.027538	832		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:381	270	0.032328	816		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:507	1332	0.159483	2080		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:515	47	0.005627	138		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:523	28	0.003352	45		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:525	88	0.010536	218		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:591	134	0.016044	245		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344830	31	0.003712	262		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:63	50	0.005987	119		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:693	32	0.003831	112		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:731	16	0.001916	45		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:746	7	0.000838	58		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:749	644	0.077107	1403		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:752	10	0.001197	64		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:784	26	0.003113	113		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:792	92	0.011015	382		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:795	213	0.025503	374		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:797	129	0.015445	304		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:824	74	0.008860	613		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:830	93	0.011135	145		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:832	3	0.000359	159		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:840	891	0.106681	1691		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:863	114	0.013649	470		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:867	24	0.002874	55		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:872	105	0.012572	210		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:877	2	0.000239	51		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:88	18	0.002155	59		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:946	90	0.010776	212		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:975	15	0.001796	51		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:1016	881	0.105484	1665		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:228	4	0.000479	53		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:236	10	0.001197	99		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:244	258	0.030891	1186		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:326	10	0.001197	62		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:397	45	0.005388	208		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:484	16	0.001916	45		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:54	36	0.004310	176		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:595	10	0.001197	112		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344834	7	0.000838	149		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344842	33	0.003951	114		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344846	9	0.001078	46		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344854	53	0.006346	220		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:607344858	22	0.002634	103		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:62	3	0.000359	86		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:673	14	0.001676	177		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:681	12	0.001437	177		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:697	92	0.011015	382		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:924	26	0.003113	112		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_Dopa	owl:NamedIndividual	MBA:969	7	0.000838	58		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1089	23989	0.032199	28773		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1097	37184	0.049910	45295		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:313	46216	0.062033	54587		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:315	84339	0.113203	96928		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:477	274627	0.368615	307849		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:484682512	639	0.000858	7343		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:512	103307	0.138663	112154		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:549	9429	0.012656	16152		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:698	77955	0.104634	93485		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:703	10013	0.013440	22783		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:771	7959	0.010683	10481		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:803	26964	0.036192	54852		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:81	2851	0.003827	18315		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:960	2509	0.003368	17976		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:967	7552	0.010137	24695		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:983	10271	0.013786	52236		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:991	3933	0.005279	22167		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1009	25212	0.033841	112407	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1065	8462	0.011358	11443	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1073	51840	0.069582	61477	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1080	9791	0.013142	13566	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1099	1945	0.002611	11696	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1100	2572	0.003452	4499	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1117	3440	0.004617	5704	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1129	46613	0.062566	57320	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:141	8565	0.011496	15852	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:157	3103	0.004165	6120	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:242	17399	0.023354	24755	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:254	7004	0.009401	9768	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:275	17399	0.023354	24755	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:278	13778	0.018493	19329	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:290	10950	0.014698	18082	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:31	4576	0.006142	6025	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:322	13522	0.018150	17981	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:323	22501	0.030202	31613	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:339	13460	0.018067	19689	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:343	101291	0.135957	116820	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:348	2352	0.003157	4854	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:375	8128	0.010910	11727	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:453	19876	0.026678	25945	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:467	6738	0.009044	13732	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:485	170207	0.228459	191795	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:493	62865	0.084380	81932	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:500	16586	0.022262	19278	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:528	77110	0.103500	93317	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:567	497887	0.668284	525860	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:623	301591	0.404808	327559	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:637	281	0.000377	4978	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:645	25270	0.033918	33587	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:669	8631	0.011585	10769	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:688	196296	0.263476	226446	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:695	186283	0.250037	213719	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:714	4467	0.005996	6287	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:73	3511	0.004713	24755	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:8	702485	0.942904	735771	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:809	6125	0.008221	10785	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:818	4015	0.005389	8008	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:822	14043	0.018849	17127	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:826	4539	0.006092	8665	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:835	10466	0.014048	26380	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:856	8414	0.011294	13684	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:864	595	0.000799	5871	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:904	4294	0.005764	7575	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:909	8577	0.011512	10233	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:942	1746	0.002344	7983	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:95	3838	0.005152	8690	exact	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:987	2945	0.003953	4690	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:997	731208	0.981457	739694	lower_bound	n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1007	16320	0.021905	21982		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1017	22709	0.030481	27495		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1022	3861	0.005182	7693		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1025	6812	0.009143	9309		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1033	2506	0.003364	4160		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:104	2018	0.002709	4345		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:1041	8047	0.010801	10870		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:128	4768	0.006400	8251		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:159	4784	0.006421	8821		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:194	2481	0.003330	4804		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:258	10928	0.014668	17514		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:262	6948	0.009326	9626		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:266	4673	0.006272	8940		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:294	8463	0.011359	12736		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:295	2229	0.002992	4866		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:302	9340	0.012537	13058		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:319	1940	0.002604	4312		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:329	4559	0.006119	5758		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:342	9451	0.012686	25012		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:345	4647	0.006237	6874		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:351	6125	0.008221	10785		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:369	2659	0.003569	3877		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:378	6354	0.008529	9374		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:382	4537	0.006090	7215		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:385	4989	0.006696	6082		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:4	3854	0.005173	6292		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:403	5509	0.007394	7478		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:463	3343	0.004487	5186		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:507	49874	0.066943	59741		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:515	2254	0.003025	3938		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:523	1837	0.002466	4965		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:536	5776	0.007753	9617		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:541	2575	0.003456	4159		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:56	36590	0.049113	49245		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:596	2337	0.003137	4451		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:672	170207	0.228459	191795		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:728	2171	0.002914	16963		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:754	25634	0.034407	30076		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:768	3597	0.004828	20155		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:776	6574	0.008824	38683		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:784	2940	0.003946	10172		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:795	4315	0.005792	6511		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:797	5046	0.006773	7742		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:840	6149	0.008253	18028		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:88	2585	0.003470	5455		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:886	3195	0.004288	5200		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:896	757	0.001016	5622		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:918	4609	0.006186	6203		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:920	12108	0.016252	15289		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:926	3968	0.005326	5225		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:936	5623	0.007547	9214		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:952	550	0.000738	4986		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
WMB:CS20230722_NEUR_GABA	owl:NamedIndividual	MBA:957	2785	0.003738	4564		n2o:CCF2020	doi:10.1038/s41586-023-06812-z
